method,seed,epoch,independent_sw,target_step_norm,rho_match,solver_failure
ebsw_stop_essmatch,3654,0,3.0007393790825727,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,10,2.973643458372939,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,20,2.946563102886014,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,30,2.919466108856589,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,40,2.8923765923421225,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,50,2.865314349492204,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,60,2.8382336834946145,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,70,2.8112066061601477,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,80,2.7841787428094604,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,90,2.7571716654649627,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,3654,100,2.7301178906949297,0.021952907087918014,0.37648147522096403,False
sw,1788,0,2.7063702962734073,0.021952907087918014,0.37648147522096403,False
sw,1788,10,2.6795570255159986,0.021952907087918014,0.37648147522096403,False
sw,1788,20,2.6527485002820175,0.021952907087918014,0.37648147522096403,False
sw,1788,30,2.6259614502782838,0.021952907087918014,0.37648147522096403,False
sw,1788,40,2.599219596661334,0.021952907087918014,0.37648147522096403,False
sw,1788,50,2.572434923834306,0.021952907087918014,0.37648147522096403,False
sw,1788,60,2.545715506890254,0.021952907087918014,0.37648147522096403,False
sw,1788,70,2.5189469437939196,0.021952907087918014,0.37648147522096403,False
sw,1788,80,2.4921753182903426,0.021952907087918014,0.37648147522096403,False
sw,1788,90,2.465437692934987,0.021952907087918014,0.37648147522096403,False
sw,1788,100,2.4387902325793096,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,0,2.7063702962734073,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,10,2.679872087685835,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,20,2.6533840373301785,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,30,2.6269150863940576,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,40,2.6004591512376054,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,50,2.5740025710537826,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,60,2.547568891043862,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,70,2.5211363261360753,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,80,2.4947189469162283,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,90,2.4683076491946783,0.021952907087918014,0.37648147522096403,False
ebsw_full_b1,1788,100,2.4419075131534216,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,0,2.7063702962734073,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,10,2.679805087202136,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,20,2.6532368667816115,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,30,2.6266811027332433,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,40,2.6001232996632995,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,50,2.573590977419098,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,60,2.5470650348164563,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,70,2.5205560476835007,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,80,2.494047717136961,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,90,2.467540720122715,0.021952907087918014,0.37648147522096403,False
ebsw_stop_b1,1788,100,2.4410419443322113,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,0,2.7063702962734073,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,10,2.679843357915918,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,20,2.653315474222902,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,30,2.626796746606969,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,40,2.6002801939224214,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,50,2.5737991774366553,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,60,2.547323469153088,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,70,2.520876496104465,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,80,2.4944246084000783,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,90,2.4679753147498986,0.021952907087918014,0.37648147522096403,False
ebsw_full_essmatch,1788,100,2.441533650539369,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,0,2.7063702962734073,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,10,2.6797080688626234,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,20,2.653068306857139,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,30,2.626426980705321,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,40,2.599782680684007,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,50,2.573172627095818,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,60,2.546580054210202,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,70,2.5199892484393795,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,80,2.4934118729331938,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,90,2.4668309682833933,0.021952907087918014,0.37648147522096403,False
ebsw_stop_essmatch,1788,100,2.4402576804295313,0.021952907087918014,0.37648147522096403,False
