method,calibration,update,subject,seed,epoch,beta_t,LEW_before,LEW_after_full,LEW_after_stop,LEW_after_stop_normmatched,delta_LEW_full,delta_LEW_stop,delta_LEW_stop_normmatched,full_minus_stop_delta_LEW,full_minus_normmatched_delta_LEW,norm_ratio_full_over_stop,bank_seed,bank_hash,diagnostic_ms
ebsw_full_essmatch,essmatch,normalized,1,6398,50,4325.406388143813,5.893939663499355,6.092948737509814,5.833167319516643,5.962081234155514,0.1990090740104593,-0.0607723439827116,0.0681415706561594,0.259781417993171,0.1308675033542998,2.930427681809603,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,92.3097759950906
ebsw_full_essmatch,essmatch,normalized,1,6398,100,5118.374887315374,5.696679960309623,5.966748905294587,5.706899447015095,5.946012210087532,0.2700689449849633,0.0102194867054716,0.2493322497779084,0.2598494582794917,0.0207366952070549,2.898213946595429,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,111.9183290284127
ebsw_full_essmatch,essmatch,normalized,1,6398,200,5524.150953290222,5.622815256105887,5.753619209986817,5.573947388364941,5.663867605728946,0.13080395388093,-0.0488678677409462,0.041052349623059,0.1796718216218762,0.0897516042578709,2.6917351794764874,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,93.6650768853724
ebsw_full_essmatch,essmatch,normalized,1,6398,300,6539.322152875182,5.530128024054075,5.756835566092268,5.525747857737586,5.699109035205695,0.2267075420381932,-0.0043801663164888,0.1689810111516205,0.231087708354682,0.0577265308865726,2.7976342194104564,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,41.73854598775506
ebsw_full_essmatch,essmatch,normalized,1,6398,400,5957.653600456983,5.50202422854443,5.679659376173984,5.47813882376748,5.615520595366784,0.1776351476295543,-0.0238854047769505,0.1134963668223543,0.2015205524065049,0.0641387808072,2.7737199753272668,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,103.36619196459652
ebsw_full_essmatch,essmatch,normalized,1,6398,500,6890.5905866215735,5.5118311485656655,5.571575554561666,5.463896658447411,5.507423528180398,0.0597444059960006,-0.0479344901182541,-0.0044076203852672,0.1076788961142547,0.0641520263812678,2.39745676125089,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,57.81255895271897
ebsw_full_essmatch,essmatch,normalized,3,6398,0,34.693390681251614,10.198606317621376,10.12539216321088,9.701140278461194,9.493469967769071,-0.0732141544104951,-0.4974660391601819,-0.7051363498523031,0.4242518847496868,0.6319221954418079,3.201705542814552,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,65.76761696487665
ebsw_full_essmatch,essmatch,normalized,3,6398,25,1691.865600894888,7.970341054387388,8.321863468363516,7.957599282337477,8.258103684240947,0.3515224139761272,-0.0127417720499112,0.2877626298535585,0.3642641860260385,0.0637597841225687,3.0267866792925107,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,47.83144406974316
ebsw_full_essmatch,essmatch,normalized,3,6398,50,3649.972913999733,7.855362716092303,8.05644774005523,7.851284099260269,7.989548702932391,0.2010850239629267,-0.0040786168320341,0.1341859868400874,0.2051636407949608,0.0668990371228392,2.5375615543636747,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,47.67191293649376
ebsw_full_essmatch,essmatch,normalized,3,6398,100,4705.486585852001,7.690964533088384,7.797832146226892,7.666778549460423,7.736540884217997,0.1068676131385073,-0.0241859836279614,0.045576351129613,0.1310535967664687,0.0612912620088943,2.320492211578144,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,47.45136387646198
ebsw_full_essmatch,essmatch,normalized,3,6398,200,4419.523648457884,7.527354320698228,7.704715476677477,7.481181063375023,7.571726710406983,0.1773611559792494,-0.0461732573232049,0.0443723897087551,0.2235344133024543,0.1329887662704942,2.76036249478063,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,46.43337707966566
ebsw_full_essmatch,essmatch,normalized,3,6398,300,3438.946613937112,7.359884570411129,7.621780579479242,7.341063441604026,7.5485661124043775,0.2618960090681126,-0.0188211288071027,0.1886815419932483,0.2807171378752153,0.0732144670748642,2.923206246243878,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,67.00051110237837
ebsw_full_essmatch,essmatch,normalized,3,6398,400,4482.653024260928,7.294058936660581,7.36209808016224,7.226193645911794,7.272359990565212,0.0680391435016591,-0.0678652907487871,-0.0216989460953689,0.1359044342504463,0.0897380895970281,2.5844779367766133,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,48.324499977752566
ebsw_full_essmatch,essmatch,normalized,3,6398,500,4518.715853572869,7.224541273758265,7.319171214967349,7.186040472987602,7.264046272247146,0.0946299412090834,-0.038500800770663,0.0395049984888808,0.1331307419797465,0.0551249427202025,2.491442265912951,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,57.053945027291775
ebsw_full_essmatch,essmatch,normalized,8,6398,0,31.338818344674312,10.270850778196136,9.716858015580645,9.675124171281183,9.222824064510004,-0.5539927626154935,-0.5957266069149512,-1.0480267136861308,0.0417338442994577,0.4940339510706373,2.817438904906914,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,62.61712405830622
ebsw_full_essmatch,essmatch,normalized,8,6398,25,2739.4414181725024,7.583129999813456,7.636060929350623,7.512834125447414,7.580174121857856,0.0529309295371662,-0.0702958743660424,-0.0029558779556007,0.1232268039032087,0.0558868074927669,2.3699534348608906,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,60.884663136675954
ebsw_full_essmatch,essmatch,normalized,8,6398,50,3774.421521571156,7.474213834703086,7.649758880218681,7.443927503806496,7.605451537721761,0.1755450455155953,-0.0302863308965903,0.1312377030186748,0.2058313764121857,0.0443073424969204,2.8086371297418737,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,55.30571797862649
ebsw_full_essmatch,essmatch,normalized,8,6398,100,3956.783370546136,7.440603790186497,7.630926926240154,7.414978774195399,7.55159637520208,0.1903231360536565,-0.025625015991098,0.110992585015583,0.2159481520447546,0.0793305510380735,2.6807253723524367,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,58.22678608819842
ebsw_full_essmatch,essmatch,normalized,8,6398,200,4482.793659707042,7.33373353843077,7.558176439667207,7.316238018511018,7.475391086822931,0.2244429012364373,-0.0174955199197519,0.1416575483921613,0.2419384211561892,0.0827853528442759,2.752244875257788,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,49.14000700227916
ebsw_full_essmatch,essmatch,normalized,8,6398,300,4839.32146993379,7.280491742348996,7.50938751735838,7.258787042869653,7.424306440172372,0.2288957750093843,-0.0217046994793435,0.1438146978233758,0.2506004744887278,0.0850810771860084,2.8089887029498324,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,62.40870896726847
ebsw_full_essmatch,essmatch,normalized,8,6398,400,4755.481908888104,7.1739054088266805,7.503353762493375,7.169970375856536,7.400465524867808,0.3294483536666943,-0.0039350329701441,0.2265601160411279,0.3333833866368385,0.1028882376255664,2.959234377162697,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,45.54212302900851
ebsw_full_essmatch,essmatch,normalized,8,6398,500,4643.036467919576,7.09291535959492,7.301475310523107,7.093661029735866,7.273332374763375,0.208559950928187,0.0007456701409465,0.1804170151684552,0.2078142807872405,0.0281429357597318,2.69478483841226,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,54.26699318923056
ebsw_full_b1,b1,raw_rooted,1,1788,0,1.0,7.00240537723237,6.7601443527452085,6.761808933129233,6.760282048264789,-0.2422610244871617,-0.2405964441031374,-0.2421233289675814,-0.0016645803840242,-0.0001376955195802,1.0071249494432444,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,52.80938185751438
ebsw_full_b1,b1,raw_rooted,1,1788,25,1.0,5.725230017954386,5.7239017204224085,5.723899338822734,5.7238997623016905,-0.0013282975319777,-0.0013306791316525,-0.0013302556526957,2.3815996748055568e-06,1.958120718015266e-06,1.0000643338035828,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,56.04944285005331
ebsw_full_b1,b1,raw_rooted,1,1788,50,1.0,5.549618697752374,5.551931151873729,5.551930249828844,5.551930793588233,0.0023124541213555,0.0023115520764704,0.0023120958358591,9.020448850094454e-07,3.582854963823934e-07,1.0000500187710164,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,66.20980915613472
ebsw_full_b1,b1,raw_rooted,1,1788,100,1.0,5.360428382032269,5.359986453669408,5.359986160898641,5.359986479486735,-0.0004419283628607,-0.0004422211336274,-0.0004419025455337,2.927707667410573e-07,-2.581732694295624e-08,1.0000381356154096,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,50.63831410370767
ebsw_full_b1,b1,raw_rooted,1,1788,200,1.0,5.116957591424773,5.105603468676303,5.105603445906341,5.105603308227011,-0.0113541227484708,-0.0113541455184327,-0.0113542831977619,2.276996191596936e-08,1.604492911866373e-07,1.0000431368981204,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,51.33319809101522
ebsw_full_b1,b1,raw_rooted,1,1788,300,1.0,4.918948812203845,4.912632270045132,4.912631813994619,4.912631902450222,-0.0063165421587134,-0.0063169982092263,-0.0063169097536226,4.5605051290920073e-07,3.675949091785924e-07,1.0000429318969923,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,65.27241505682468
ebsw_full_b1,b1,raw_rooted,1,1788,400,1.0,4.699319579741718,4.699780550075632,4.69977980099787,4.699780148717185,0.000460970333914,0.0004602212561524,0.000460568975467,7.490777615970501e-07,4.013584469220177e-07,1.0000367010386837,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,45.36994290538132
ebsw_full_b1,b1,raw_rooted,1,1788,500,1.0,4.523648206038548,4.522139279791542,4.522139732937852,4.522139994509078,-0.0015089262470056,-0.0015084731006957,-0.0015082115294697,-4.5314630980897174e-07,-7.147175358213076e-07,1.0000345825805557,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,41.99740220792592
ebsw_full_b1,b1,raw_rooted,3,1788,0,1.0,10.198606317621376,9.82642026046508,9.831668378967397,9.826385382411766,-0.3721860571562949,-0.3669379386539795,-0.3722209352096097,-0.0052481185023154,3.4878053314812973e-05,1.0155677175663125,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,53.68987703695893
ebsw_full_b1,b1,raw_rooted,3,1788,25,1.0,7.6936397939497185,7.687746366161797,7.687744418413817,7.687744807049148,-0.005893427787921,-0.0058953755359016,-0.0058949869005706,1.947747980679537e-06,1.559112649651695e-06,1.0001316223635557,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,57.66496597789228
ebsw_full_b1,b1,raw_rooted,3,1788,50,1.0,7.481151653099517,7.472186487510005,7.472187092898471,7.472187053073189,-0.0089651655895117,-0.0089645602010461,-0.0089646000263279,-6.053884655798925e-07,-5.655631838408226e-07,1.0000691371157853,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,58.838302036747336
ebsw_full_b1,b1,raw_rooted,3,1788,100,1.0,7.20451455241657,7.201180772722139,7.201180529489507,7.201180865794331,-0.0033337796944312,-0.0033340229270626,-0.0033336866222386,2.432326313694944e-07,-9.30721926195588e-08,1.0000647772968456,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,56.45406898111105
ebsw_full_b1,b1,raw_rooted,3,1788,200,1.0,6.79601471573552,6.794093385968693,6.794093509648477,6.794093887011315,-0.0019213297668274,-0.0019212060870428,-0.0019208287242049,-1.2367978463601048e-07,-5.010426225027231e-07,1.0000510926640347,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,50.95751583576202
ebsw_full_b1,b1,raw_rooted,3,1788,300,1.0,6.44602226058454,6.444212069666732,6.444211977010181,6.444212311429747,-0.0018101909178076,-0.0018102835743585,-0.0018099491547927,9.26565508763133e-08,-2.417630149409433e-07,1.0000449448214763,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,58.32151905633509
ebsw_full_b1,b1,raw_rooted,3,1788,400,1.0,6.104882044140079,6.092699388969923,6.092699589100863,6.09269941567424,-0.0121826551701564,-0.0121824550392162,-0.0121826284658395,-2.0013094026438694e-07,-2.6704316979930812e-08,1.0000548900031427,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,45.628911117091775
ebsw_full_b1,b1,raw_rooted,3,1788,500,1.0,5.766902893046358,5.766148614572868,5.766148204207007,5.766148557532019,-0.0007542784734901,-0.0007546888393505,-0.0007543355143386,4.103658604037719e-07,5.7040848489009484e-08,1.000043473217905,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,45.34633713774383
ebsw_full_b1,b1,raw_rooted,8,1788,0,1.0,10.270850778196136,9.84697079010933,9.853515737766248,9.84659962335926,-0.4238799880868065,-0.4173350404298883,-0.4242511548368775,-0.0065449476569181,0.0003711667500709,1.017836303567411,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,69.22321603633463
ebsw_full_b1,b1,raw_rooted,8,1788,25,1.0,7.354514900165227,7.353740404127552,7.353737472019715,7.35373805909539,-0.0007744960376747,-0.0007774281455121,-0.0007768410698369,2.9321078374167087e-06,2.3450321622320303e-06,1.0000730485124016,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,63.407134963199496
ebsw_full_b1,b1,raw_rooted,8,1788,50,1.0,7.224943469867617,7.220215600279661,7.220213720628229,7.220214045575361,-0.0047278695879562,-0.004729749239388,-0.0047294242922566,1.8796514318353277e-06,1.554704300410492e-06,1.0000726253194232,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,47.38154192455113
ebsw_full_b1,b1,raw_rooted,8,1788,100,1.0,7.019920675064738,7.020346042163336,7.0203465640437015,7.02034710832491,0.0004253670985976,0.0004258889789632,0.0004264332601717,-5.218803655893112e-07,-1.06616157413697e-06,1.0000560248880104,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,53.01864095963538
ebsw_full_b1,b1,raw_rooted,8,1788,200,1.0,6.717199362712246,6.717751195447573,6.717751767919549,6.717752237327084,0.0005518327353266,0.0005524052073031,0.0005528746148382,-5.724719764899078e-07,-1.0418795115541002e-06,1.0000483527417208,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,56.54440703801811
ebsw_full_b1,b1,raw_rooted,8,1788,300,1.0,6.44711584273411,6.452822313803198,6.452821343063256,6.4528220379541565,0.0057064710690877,0.0057055003291459,0.0057061952200463,9.707399417635545e-07,2.758490413867776e-07,1.0000467883656976,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,45.05601688288152
ebsw_full_b1,b1,raw_rooted,8,1788,400,1.0,6.217171622778053,6.204668657278614,6.204668757658087,6.204668633063557,-0.012502965499439,-0.0125028651199654,-0.0125029897144957,-1.003794736220698e-07,2.4215056626530892e-08,1.0000433950474148,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,51.65334604680538
ebsw_full_b1,b1,raw_rooted,8,1788,500,1.0,5.958855397354161,5.953915918591412,5.953915989170884,5.9539161756142525,-0.0049394787627488,-0.0049394081832767,-0.0049392217399084,-7.057947204458516e-08,-2.570228403442343e-07,1.0000429846183303,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,54.95624500326812
ebsw_full_b1,b1,raw_rooted,1,3654,0,1.0,7.00240537723237,6.757832222303875,6.759779691643426,6.757944546849009,-0.2445731549284948,-0.2426256855889441,-0.2444608303833613,-0.0019474693395507,-0.0001123245451335,1.0085097150594822,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,49.176557920873165
ebsw_full_b1,b1,raw_rooted,1,3654,25,1.0,5.723194252071301,5.716348930596457,5.716348578235498,5.716348681530615,-0.0068453214748442,-0.0068456738358033,-0.006845570540686,3.5236095907720255e-07,2.490658417286795e-07,1.000051070815306,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,57.66877997666597
ebsw_full_b1,b1,raw_rooted,1,3654,50,1.0,5.566421893432478,5.562217707034579,5.562215972293216,5.562216189432814,-0.0042041863978994,-0.0042059211392624,-0.0042057039996645,1.7347413630020014e-06,1.5176017651441498e-06,1.0000509876731334,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,55.07225589826703
ebsw_full_b1,b1,raw_rooted,1,3654,100,1.0,5.378743820923403,5.369817330545038,5.369817423432997,5.36981740468282,-0.0089264903783652,-0.0089263974904056,-0.0089264162405831,-9.288795954631725e-08,-7.413778213560819e-08,1.000039831030798,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,57.41630191914737
ebsw_full_b1,b1,raw_rooted,1,3654,200,1.0,5.1222317023058,5.1199896404035785,5.119989307035206,5.119989517643041,-0.0022420619022209,-0.0022423952705938,-0.0022421846627587,3.333683729067616e-07,1.2276053773518925e-07,1.0000332805323289,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,43.931745924055576
ebsw_full_b1,b1,raw_rooted,1,3654,300,1.0,4.89796941404651,4.897818530095466,4.897818187127535,4.8978185003587225,-0.0001508839510435,-0.0001512269189749,-0.0001509136877873,3.4296793138821613e-07,2.9736743734076757e-08,1.0000370177383635,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,43.23327704332769
ebsw_full_b1,b1,raw_rooted,1,3654,400,1.0,4.715621490807794,4.717803558834306,4.717803690292613,4.717804024821001,0.0021820680265118,0.0021821994848192,0.0021825340132073,-1.314583073508402e-07,-4.6598669545261373e-07,1.000029895959338,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,44.79857604019344
ebsw_full_b1,b1,raw_rooted,1,3654,500,1.0,4.518086399872655,4.5190503282322,4.519050489672669,4.519050800842173,0.0009639283595443,0.0009640898000133,0.0009644009695177,-1.614404689931348e-07,-4.726099733787237e-07,1.0000316810832617,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,52.00837505981326
ebsw_full_b1,b1,raw_rooted,3,3654,0,1.0,10.198606317621376,9.818388279026074,9.824122932703409,9.818313183965094,-0.3802180385953022,-0.3744833849179692,-0.3802931336562825,-0.005734653677333,7.509506098024588e-05,1.016763167547907,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,60.84553711116314
ebsw_full_b1,b1,raw_rooted,3,3654,25,1.0,7.732486847615437,7.7219003796326255,7.7218971269001395,7.721896974661106,-0.0105864679828115,-0.0105897207152976,-0.0105898729543314,3.2527324860254225e-06,3.404971519849198e-06,1.000108372021063,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,49.21484598889947
ebsw_full_b1,b1,raw_rooted,3,3654,50,1.0,7.512173315270711,7.505702856665578,7.50570248793815,7.505702682617343,-0.0064704586051327,-0.0064708273325608,-0.0064706326533672,3.687274281460873e-07,1.740482344914085e-07,1.000070698273151,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,57.65732587315142
ebsw_full_b1,b1,raw_rooted,3,3654,100,1.0,7.244441742120895,7.230712237111393,7.230711425887326,7.230711128520555,-0.0137295050095014,-0.0137303162335689,-0.0137306136003392,8.112240674762461e-07,1.1085908377950204e-06,1.0000593523166277,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,45.43294501490891
ebsw_full_b1,b1,raw_rooted,3,3654,200,1.0,6.857512791758043,6.862918732824835,6.862918478224757,6.862919186697159,0.0054059410667921,0.0054056864667142,0.0054063949391158,2.546000779091173e-07,-4.538723237246245e-07,1.0000494806245,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,41.53934796340764
ebsw_full_b1,b1,raw_rooted,3,3654,300,1.0,6.519722383589702,6.517421913020215,6.517422389808424,6.517422710090609,-0.0023004705694873,-0.0022999937812784,-0.0022996734990927,-4.767882089140585e-07,-7.970703945758828e-07,1.000048292349311,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,55.65976211801171
ebsw_full_b1,b1,raw_rooted,3,3654,400,1.0,6.187119862534027,6.179617084855571,6.179616673110305,6.179616762028194,-0.0075027776784564,-0.0075031894237227,-0.0075031005058336,4.117452663265908e-07,3.22827377274848e-07,1.000048420311932,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,52.76622297242284
ebsw_full_b1,b1,raw_rooted,3,3654,500,1.0,5.879360379077057,5.87228112825853,5.872281675856418,5.872281779776989,-0.0070792508185268,-0.0070787032206389,-0.0070785993000681,-5.475978879232457e-07,-6.515184587385647e-07,1.0000461389341306,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,45.03690917044878
ebsw_full_b1,b1,raw_rooted,8,3654,0,1.0,10.270850778196136,9.83174157000675,9.840714605396666,9.83194939377293,-0.4391092081893859,-0.4301361727994699,-0.4389013844232057,-0.008973035389916,-0.0002078237661802,1.0219194402389986,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,67.55113694816828
ebsw_full_b1,b1,raw_rooted,8,3654,25,1.0,7.36648662055396,7.369008667087762,7.369003153392896,7.369003936759269,0.0025220465338016,0.0025165328389356,0.0025173162053082,5.51369486601061e-06,4.730328493351976e-06,1.0000675978233968,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,47.84932709299028
ebsw_full_b1,b1,raw_rooted,8,3654,50,1.0,7.241219510842997,7.2273316376875165,7.227330910455777,7.227330652659823,-0.0138878731554807,-0.0138886003872205,-0.0138888581831739,7.272317397166717e-07,9.85027693189977e-07,1.0000572353579882,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,65.10390900075436
ebsw_full_b1,b1,raw_rooted,8,3654,100,1.0,7.047577847682101,7.042404820409147,7.042404603935721,7.042404837126877,-0.0051730272729537,-0.0051732437463796,-0.0051730105552243,2.164734258514045e-07,-1.671772942302141e-08,1.0000564438819433,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,48.432819079607725
ebsw_full_b1,b1,raw_rooted,8,3654,200,1.0,6.728355590882586,6.727301613275262,6.7273010685068,6.727301513990909,-0.0010539776073237,-0.001054522375786,-0.0010540768916769,5.44768462340528e-07,9.92843531832932e-08,1.0000548167454588,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,55.0649669021368
ebsw_full_b1,b1,raw_rooted,8,3654,300,1.0,6.466034263448396,6.457305443134663,6.457306034165149,6.457306065112148,-0.008728820313733,-0.0087282292832471,-0.0087281983362483,-5.91030485885824e-07,-6.21977484627223e-07,1.0000479047076067,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,46.26358300447464
ebsw_full_b1,b1,raw_rooted,8,3654,400,1.0,6.2268843573035975,6.226292490559534,6.226292769719302,6.226293167880461,-0.0005918667440631,-0.0005915875842958,-0.0005911894231367,-2.791597673024171e-07,-6.773209264565594e-07,1.000045074834253,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,48.41391718946397
ebsw_full_b1,b1,raw_rooted,8,3654,500,1.0,5.998353893395074,5.993313130827619,5.993314010703285,5.993314212260757,-0.0050407625674555,-0.005039882691789,-0.0050396811343169,-8.798756665484575e-07,-1.0814331385944342e-06,1.0000470219481274,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,51.47826415486634
ebsw_full_b1,b1,raw_rooted,1,6398,0,1.0,7.00240537723237,6.762866683112093,6.764564942704795,6.762884637262244,-0.2395386941202772,-0.237840434527575,-0.2395207399701266,-0.0016982595927022,-1.7954150150600867e-05,1.007959779771261,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,52.68065491691232
ebsw_full_b1,b1,raw_rooted,1,6398,25,1.0,5.71203922465794,5.705394252053013,5.70539130569702,5.705391437186309,-0.0066449726049269,-0.0066479189609198,-0.006647787471631,2.946355992961003e-06,2.8148667041705262e-06,1.0000659011577255,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,50.74248905293644
ebsw_full_b1,b1,raw_rooted,1,6398,50,1.0,5.559105186565476,5.550653159796432,5.550652162343261,5.550652172220976,-0.0084520267690439,-0.0084530242222147,-0.0084530143445,9.974531707257484e-07,9.875754560795258e-07,1.0000503779385856,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,124.57696790806948
ebsw_full_b1,b1,raw_rooted,1,6398,100,1.0,5.359032380668567,5.350949948519528,5.350949423843576,5.350949442185723,-0.0080824321490391,-0.0080829568249907,-0.0080829384828442,5.246759515742383e-07,5.063338051058963e-07,1.0000403325193343,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,103.3809760119766
ebsw_full_b1,b1,raw_rooted,1,6398,200,1.0,5.112104613148489,5.117049374420184,5.117050014253737,5.117050490451442,0.0049447612716955,0.0049454011052478,0.0049458773029531,-6.398335523627452e-07,-1.1160312576308229e-06,1.0000365792958816,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,94.26122508011758
ebsw_full_b1,b1,raw_rooted,1,6398,300,1.0,4.901825630238172,4.899918712607506,4.8999189955034455,4.89991921346901,-0.0019069176306665,-0.0019066347347269,-0.0019064167691622,-2.828959395628772e-07,-5.008615042711995e-07,1.000030530856683,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,97.8995179757476
ebsw_full_b1,b1,raw_rooted,1,6398,400,1.0,4.708272813198171,4.714076801563875,4.714076582846761,4.714077096495825,0.0058039883657041,0.0058037696485895,0.0058042832976541,2.1871711464171997e-07,-2.949319499734316e-07,1.0000360566940896,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,105.2306480705738
