method,calibration,update,subject,seed,epoch,beta_t,effective_coeff_sum,effective_coeff_l1,negative_coeff_fraction,negative_coeff_mass,positive_coeff_mass,min_effective_coeff,max_effective_coeff,bank_seed,bank_hash
ebsw_full_ess025,ess025,raw_rooted,3,6398,300,59.46032990798012,1.0,1.033440494623978,0.438,0.0167202473119889,1.0167202473119892,-0.0001235900869077,0.2394374907669192,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess025,ess025,raw_rooted,3,6398,400,30.43803361971852,0.9999999999999998,1.0002380040592398,0.056,0.0001190020296199,1.0001190020296198,-9.9136627597365e-06,0.2080953670194285,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess025,ess025,raw_rooted,3,6398,500,31.589269326555826,1.0000000000000002,1.0687464394532202,0.522,0.0343732197266099,1.0343732197266102,-0.0002005798552413,0.1664955810445959,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess025,ess025,raw_rooted,8,6398,0,35.40634026629349,1.0,1.0183315020931625,0.342,0.0091657510465813,1.0091657510465812,-9.086746325814296e-05,0.193545253813891,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess025,ess025,raw_rooted,8,6398,25,43.948868506975984,1.0,1.0229649301516632,0.364,0.0114824650758315,1.0114824650758316,-0.0001074872982297,0.1956291105888843,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess025,ess025,raw_rooted,8,6398,50,49.9651305999202,1.0,1.0328532548503409,0.426,0.0164266274251704,1.0164266274251703,-0.0001153266148147,0.2163493359353328,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess025,ess025,raw_rooted,8,6398,100,82.97182707113112,1.0,1.0595807436580231,0.46,0.0297903718290115,1.0297903718290111,-0.0001870298331063,0.230934747025326,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess025,ess025,raw_rooted,8,6398,200,59.43805543196774,1.0,1.1399428273797458,0.608,0.0699714136898729,1.0699714136898728,-0.0003114086654575,0.1295363686791899,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess025,ess025,raw_rooted,8,6398,300,71.817956157169,1.0000000000000002,1.065125015012013,0.482,0.0325625075060063,1.0325625075060063,-0.0001979104534143,0.2290635213298842,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess025,ess025,raw_rooted,8,6398,400,50.260906468600666,1.0,1.0,0.0,-0.0,1.0,0.0002370331481321,0.3150011080859036,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess025,ess025,raw_rooted,8,6398,500,76.5414354286426,1.0,1.2106903564264864,0.65,0.1053451782132431,1.105345178213243,-0.000413082114642,0.1423529205921775,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess050,ess050,raw_rooted,1,1788,0,95.11903607067282,1.0,1.0,0.0,-0.0,1.0,8.38384997153037e-05,0.0667257878218511,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess050,ess050,raw_rooted,1,1788,25,171.74899965965693,1.0,1.0,0.0,-0.0,1.0,0.0003394638292781,0.1316921817994337,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess050,ess050,raw_rooted,1,1788,50,97.68462024354407,1.0,1.0,0.0,-0.0,1.0,0.0010243313344332,0.1803657039272394,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess050,ess050,raw_rooted,1,1788,100,149.59805010262485,1.0,1.0,0.0,-0.0,1.0,0.0002893594994457,0.0653759299380457,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess050,ess050,raw_rooted,1,1788,200,127.23630277140424,1.0,1.0,0.0,-0.0,1.0,0.000429215395719,0.1001219758503133,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess050,ess050,raw_rooted,1,1788,300,74.20127856727585,1.0,1.0,0.0,-0.0,1.0,0.0009815574975253,0.180815721725234,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess050,ess050,raw_rooted,1,1788,400,218.97295210939467,1.0,1.0,0.0,-0.0,1.0,0.0003521876049872,0.0965563207972052,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess050,ess050,raw_rooted,1,1788,500,183.39051325484127,1.0,1.0,0.0,-0.0,1.0,0.0004142529553307,0.1114902438861411,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess050,ess050,raw_rooted,3,1788,0,39.22052207623804,1.0,1.0,0.0,-0.0,1.0,0.0003324631052841,0.1081379226599358,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess050,ess050,raw_rooted,3,1788,25,137.31137001905802,1.0,1.0,0.0,-0.0,1.0,0.0003903330686046,0.1206489883558997,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess050,ess050,raw_rooted,3,1788,50,187.7006631455312,1.0,1.0,0.0,-0.0,1.0,0.0006300710856641,0.1574827307634045,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess050,ess050,raw_rooted,3,1788,100,83.85686736964976,1.0,1.0,0.0,-0.0,1.0,0.00092165305941,0.1753670766741688,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess050,ess050,raw_rooted,3,1788,200,149.19436089659206,1.0,1.0,0.0,-0.0,1.0,0.0004150863456988,0.0983760591261039,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess050,ess050,raw_rooted,3,1788,300,147.8124285721721,1.0,1.0,0.0,-0.0,1.0,0.0006589427401538,0.1599740444996954,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess050,ess050,raw_rooted,3,1788,400,117.22546826923588,1.0,1.0,0.0,-0.0,1.0,0.0005001572291717,0.1106553997551995,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess050,ess050,raw_rooted,3,1788,500,142.3253024427844,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,0.0004321800460623,0.1058439693658041,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess050,ess050,raw_rooted,8,1788,0,27.694285456275704,1.0,1.0,0.0,-0.0,1.0,0.0006182910704581,0.1606469599094367,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess050,ess050,raw_rooted,8,1788,25,207.85546632390168,1.0,1.0,0.0,-0.0,1.0,0.0002800441559162,0.0895565599945065,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess050,ess050,raw_rooted,8,1788,50,279.22573554316216,1.0,1.0,0.0,-0.0,1.0,0.0001796985487514,0.0593692841824134,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess050,ess050,raw_rooted,8,1788,100,67.95637389207805,1.0,1.0,0.0,-0.0,1.0,0.0007319669333755,0.1469930683202672,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess050,ess050,raw_rooted,8,1788,200,205.0937342998645,1.0,1.0,0.0,-0.0,1.0,0.0002265286520772,0.0846976870567777,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess050,ess050,raw_rooted,8,1788,300,237.71943170412584,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,9.129325085626756e-05,0.0618308832110026,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess050,ess050,raw_rooted,8,1788,400,239.6311577600138,1.0,1.0,0.0,-0.0,1.0,0.0003876705043421,0.0712297905287148,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess050,ess050,raw_rooted,8,1788,500,165.03631747167503,1.0,1.0,0.0,-0.0,1.0,0.0005124280328015,0.0942006327896124,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess050,ess050,raw_rooted,1,3654,0,69.10252459867954,1.0,1.0,0.0,-0.0,1.0,0.0004238614589888,0.1318347314743265,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess050,ess050,raw_rooted,1,3654,25,155.65999127320617,1.0,1.0,0.0,-0.0,1.0,0.0004437129462824,0.1129801291581912,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess050,ess050,raw_rooted,1,3654,50,184.20515630771217,1.0,1.0,0.0,-0.0,1.0,0.0003827002995428,0.1096309561026536,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess050,ess050,raw_rooted,1,3654,100,163.19562684499033,1.0,1.0,0.0,-0.0,1.0,0.0003165614134878,0.0951690256522954,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess050,ess050,raw_rooted,1,3654,200,104.64681042248644,1.0,1.0,0.0,-0.0,1.0,0.0005109651992676,0.1427337611915055,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess050,ess050,raw_rooted,1,3654,300,132.66281471286845,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,0.0006748364151494,0.1608596170641195,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess050,ess050,raw_rooted,1,3654,400,199.0428242744243,1.0,1.0,0.0,-0.0,1.0,0.0002192196380534,0.0630322313502613,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess050,ess050,raw_rooted,1,3654,500,142.43137750630217,1.0,1.0,0.0,-0.0,1.0,0.0004715643490404,0.1065887999333517,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess050,ess050,raw_rooted,3,3654,0,35.13387329281241,1.0,1.0,0.0,-0.0,1.0,0.0004196537045153,0.1131326854864284,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess050,ess050,raw_rooted,3,3654,25,92.54183305058648,1.0000000000000002,1.0000000000000002,0.0,-0.0,1.0000000000000002,0.0003200312411306,0.0821095223389743,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess050,ess050,raw_rooted,3,3654,50,97.52618119508492,1.0,1.0,0.0,-0.0,1.0,0.00067340552418,0.1520185471083034,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess050,ess050,raw_rooted,3,3654,100,81.35300543474021,1.0,1.0,0.0,-0.0,1.0,0.0004708793477564,0.1173308638284496,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess050,ess050,raw_rooted,3,3654,200,140.49937670054993,1.0,1.0,0.0,-0.0,1.0,0.0004525385108071,0.1063786010318647,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess050,ess050,raw_rooted,3,3654,300,118.47658534378326,1.0,1.0,0.0,-0.0,1.0,0.0004191849552007,0.1425318102490293,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess050,ess050,raw_rooted,3,3654,400,162.94254745572832,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,0.0001873806727149,0.066280951561935,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess050,ess050,raw_rooted,3,3654,500,131.20029062744564,1.0,1.0,0.0,-0.0,1.0,0.0002818648021433,0.0835769667231144,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess050,ess050,raw_rooted,8,3654,0,27.84188888298657,1.0,1.0,0.0,-0.0,1.0,0.0004545222966959,0.096565873811519,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess050,ess050,raw_rooted,8,3654,25,169.3868089739824,1.0,1.0,0.0,-0.0,1.0,0.0002682549389704,0.0686685180484781,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess050,ess050,raw_rooted,8,3654,50,82.47917220318305,1.0,1.0,0.0,-0.0,1.0,0.0003388311920479,0.1102943660198935,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess050,ess050,raw_rooted,8,3654,100,139.19961056807497,1.0,1.0,0.0,-0.0,1.0,0.0003457024561943,0.0852959264163382,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess050,ess050,raw_rooted,8,3654,200,87.39476694574941,1.0,1.0,0.0,-0.0,1.0,0.0008056649885362,0.1575052845011817,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess050,ess050,raw_rooted,8,3654,300,146.15162753345666,1.0,1.0,0.0,-0.0,1.0,0.0004657575169057,0.1389128113222945,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess050,ess050,raw_rooted,8,3654,400,138.63209321750298,1.0,1.0,0.0,-0.0,1.0,0.0003068132686582,0.1178449050818569,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess050,ess050,raw_rooted,8,3654,500,136.8594823142024,1.0,1.0,0.0,-0.0,1.0,0.0006993604633409,0.1563646555848163,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess050,ess050,raw_rooted,1,6398,0,68.34513449366742,1.0,1.0,0.0,-0.0,1.0,0.0004849528075257,0.1427751041309304,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess050,ess050,raw_rooted,1,6398,25,142.57781986426298,1.0,1.0,0.0,-0.0,1.0,0.0002331572223171,0.0885670115822633,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess050,ess050,raw_rooted,1,6398,50,203.943468329863,1.0,1.0,0.0,-0.0,1.0,0.0003985348566561,0.1249118413494076,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess050,ess050,raw_rooted,1,6398,100,91.12619496821728,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,0.0002725101500824,0.0894975362814016,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess050,ess050,raw_rooted,1,6398,200,139.76182656742608,1.0,1.0,0.0,-0.0,1.0,0.0003987216081195,0.0947721919290804,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess050,ess050,raw_rooted,1,6398,300,122.25848319687812,1.0,1.0,0.0,-0.0,1.0,0.000206606540046,0.0791995143268252,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess050,ess050,raw_rooted,1,6398,400,124.01253000756128,1.0,1.0,0.0,-0.0,1.0,0.0003720055373831,0.0730516794030601,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess050,ess050,raw_rooted,1,6398,500,103.95697728034996,1.0,1.0,0.0,-0.0,1.0,0.0004789516830687,0.1372274650986331,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess050,ess050,raw_rooted,3,6398,0,31.488789746169445,1.0,1.0,0.0,-0.0,1.0,0.000529531169735,0.1496188525885451,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess050,ess050,raw_rooted,3,6398,25,198.43140018769677,1.0,1.0,0.0,-0.0,1.0,0.0002199085939803,0.0712901921028729,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess050,ess050,raw_rooted,3,6398,50,142.2938754340256,1.0,1.0,0.0,-0.0,1.0,0.0003629777715072,0.1120978083880775,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess050,ess050,raw_rooted,3,6398,100,120.97557843309924,1.0,1.0,0.0,-0.0,1.0,0.0001910252313846,0.0855677781852315,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess050,ess050,raw_rooted,3,6398,200,202.6184147035933,1.0,1.0,0.0,-0.0,1.0,0.0004332779931677,0.1361086974528602,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess050,ess050,raw_rooted,3,6398,300,321.0465370536692,1.0,1.0,0.0,-0.0,1.0,0.0004736096326238,0.154059193803598,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess050,ess050,raw_rooted,3,6398,400,81.10164430268613,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,0.0007221971260963,0.1322791223522467,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess050,ess050,raw_rooted,3,6398,500,144.01720930775178,1.0,1.0,0.0,-0.0,1.0,0.000275707203169,0.1040828349324434,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess050,ess050,raw_rooted,8,6398,0,28.030095581698387,1.0,1.0,0.0,-0.0,1.0,0.0004394695639163,0.0946115042468058,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess050,ess050,raw_rooted,8,6398,25,134.3105567632634,1.0,1.0,0.0,-0.0,1.0,0.0004152589629394,0.0870193051509867,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess050,ess050,raw_rooted,8,6398,50,171.1867650000895,1.0,1.0,0.0,-0.0,1.0,0.0002925841737174,0.084349340992198,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess050,ess050,raw_rooted,8,6398,100,65.47595029444571,1.0,1.0,0.0,-0.0,1.0,0.0003418994998476,0.109951562652381,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess050,ess050,raw_rooted,8,6398,200,96.81400542142688,1.0,1.0,0.0,-0.0,1.0,0.0004032081220713,0.142024548659036,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess050,ess050,raw_rooted,8,6398,300,120.03751385753506,1.0,1.0,0.0,-0.0,1.0,0.000495891213885,0.1271140291338345,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess050,ess050,raw_rooted,8,6398,400,190.04634648772455,1.0,1.0,0.0,-0.0,1.0,0.0002121618432201,0.0893339259517544,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess050,ess050,raw_rooted,8,6398,500,168.31002060412877,1.0,1.0,0.0,-0.0,1.0,0.0002282016834379,0.0965262337627657,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess075,ess075,raw_rooted,1,1788,0,67.36987913886378,1.0,1.0,0.0,-0.0,1.0,0.00064247562042,0.0297138891287632,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess075,ess075,raw_rooted,1,1788,25,830.0749134192705,1.0,1.0,0.0,-0.0,1.0,0.0005884738489757,0.0562949373190504,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess075,ess075,raw_rooted,1,1788,50,596.7650493855447,1.0,1.0,0.0,-0.0,1.0,0.0006198072205355,0.0452658002266521,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess075,ess075,raw_rooted,1,1788,100,712.526646412367,1.0,1.0,0.0,-0.0,1.0,0.0006561683813544,0.0643824950640889,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess075,ess075,raw_rooted,1,1788,200,761.4603853479734,1.0,1.0,0.0,-0.0,1.0,0.0005769288615913,0.0408587892780782,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess075,ess075,raw_rooted,1,1788,300,271.797034293288,1.0,1.0,0.0,-0.0,1.0,0.000818167220174,0.0354660701201989,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess075,ess075,raw_rooted,1,1788,400,726.3525555823123,1.0,1.0,0.0,-0.0,1.0,0.000575141059324,0.0412919465912789,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess075,ess075,raw_rooted,1,1788,500,762.2710310648765,1.0,1.0,0.0,-0.0,1.0,0.000536524615422,0.027792395958634,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess075,ess075,raw_rooted,3,1788,0,29.326452100157816,1.0,1.0,0.0,-0.0,1.0,0.0008074785166629,0.0479235487692786,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess075,ess075,raw_rooted,3,1788,25,1933.538717964374,1.0,1.0,0.0,-0.0,1.0,0.0002857098863349,0.0425126831677034,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess075,ess075,raw_rooted,3,1788,50,2618.8726383981093,1.0,1.0,0.0,-0.0,1.0,6.273340186573436e-05,0.042600953331628,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess075,ess075,raw_rooted,3,1788,100,2960.731727740111,1.0,1.0,0.0,-0.0,1.0,5.2102127478774014e-05,0.0375177407333985,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess075,ess075,raw_rooted,3,1788,200,246.9233702573136,1.0,1.0,0.0,-0.0,1.0,0.001133455477504,0.056393220892663,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess075,ess075,raw_rooted,3,1788,300,547.6327112606556,1.0,1.0,0.0,-0.0,1.0,0.001034631013173,0.0734107339824389,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess075,ess075,raw_rooted,3,1788,400,320.0659656466624,1.0,1.0,0.0,-0.0,1.0,0.001284187145549,0.0860659629428603,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess075,ess075,raw_rooted,3,1788,500,292.7110701647109,1.0,1.0,0.0,-0.0,1.0,0.0011423828799635,0.0485217566143909,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess075,ess075,raw_rooted,8,1788,0,21.972999719494567,1.0,1.0,0.0,-0.0,1.0,0.0009713736156174,0.0761958728537654,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess075,ess075,raw_rooted,8,1788,25,767.3012168830971,1.0,1.0,0.0,-0.0,1.0,0.0004902935311145,0.0441374872010107,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess075,ess075,raw_rooted,8,1788,50,458.8401877396493,1.0,1.0,0.0,-0.0,1.0,0.0006273895303299,0.0442948770998333,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess075,ess075,raw_rooted,8,1788,100,606.2601921972723,1.0,1.0,0.0,-0.0,1.0,0.0006343897505658,0.0486823921097447,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess075,ess075,raw_rooted,8,1788,200,540.075752256073,1.0,1.0,0.0,-0.0,1.0,0.0006964496846101,0.0627156384045823,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess075,ess075,raw_rooted,8,1788,300,693.8299881259742,1.0,1.0,0.0,-0.0,1.0,0.0004777551274146,0.0333513143783756,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess075,ess075,raw_rooted,8,1788,400,596.7568655252946,1.0,1.0,0.0,-0.0,1.0,0.0007189985493644,0.0609156432025785,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess075,ess075,raw_rooted,8,1788,500,365.5436299894227,1.0,1.0,0.0,-0.0,1.0,0.0007099602261012,0.03330241387241,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess075,ess075,raw_rooted,1,3654,0,52.63046532793494,1.0,1.0,0.0,-0.0,1.0,0.0008635518393437,0.0584771954410521,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess075,ess075,raw_rooted,1,3654,25,303.1712173912644,1.0,1.0,0.0,-0.0,1.0,0.0008275110462342,0.0496640515875273,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess075,ess075,raw_rooted,1,3654,50,496.536581754553,1.0,1.0,0.0,-0.0,1.0,0.0007264951346708,0.0573394648693575,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess075,ess075,raw_rooted,1,3654,100,516.3315543946433,1.0,1.0,0.0,-0.0,1.0,0.0005533418597123,0.0289314708010685,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
