method,calibration,update,subject,seed,epoch,beta_t,target_rho,ess_over_N,response_ratio,cosine_full_stop,cosine_full_vs_sw,cosine_stop_vs_sw,full_gradient_norm,stop_gradient_norm,sw_gradient_norm,bank_seed,bank_hash,diagnostic_ms
ebsw_full_essmatch,essmatch,normalized,8,3654,100,4683.4002103947005,0.376481475220964,0.3764814751998097,1.4580673917113738,0.9498886801094132,0.3995495050155635,0.6432476339785519,0.0129474216845685,0.0054537165284547,0.0027902927991275,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,64.92248293943703
ebsw_full_essmatch,essmatch,normalized,8,3654,200,4750.640775354268,0.376481475220964,0.376481475295637,1.482720285337947,0.9485249305920488,0.3916995752267145,0.6387792040081887,0.0129824570834945,0.0054160656903846,0.0027879388201814,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,58.71821893379092
ebsw_full_essmatch,essmatch,normalized,8,3654,300,4617.540993352056,0.376481475220964,0.3764814751355214,2.022148650011626,0.9405355603637598,0.3011736096516422,0.579488584521098,0.0171812052648451,0.0058560023952295,0.0027673249061006,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,53.33535606041551
ebsw_full_essmatch,essmatch,normalized,8,3654,400,4409.310356299527,0.376481475220964,0.376481475223696,1.9307733651106724,0.9392858906175224,0.3094974068139948,0.5861972371457657,0.0163131623269238,0.0057454393748125,0.0027596526911632,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,48.81330905482173
ebsw_full_essmatch,essmatch,normalized,8,3654,500,5328.868214997315,0.376481475220964,0.3764814752911142,1.605499583609488,0.9416634968029026,0.3629687232762032,0.6247183868324384,0.0137026606547743,0.0054559859064693,0.0027577106834344,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,57.28409299626946
ebsw_full_essmatch,essmatch,normalized,1,6398,0,75.54170194383114,0.376481475220964,0.3764814751940525,2.203219820926963,0.9516360315830272,0.5064878970435044,0.7376130710624376,0.0300676761759702,0.0095960769721189,0.0045525892770087,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,108.4635159932077
ebsw_full_essmatch,essmatch,normalized,1,6398,25,4273.0158204870495,0.376481475220964,0.3764814751569788,1.6622894898355365,0.9337118199390274,0.3757906438058426,0.6509176077020349,0.0145734900127521,0.0056994763179754,0.0030107680121602,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,102.85547492094338
ebsw_full_essmatch,essmatch,normalized,1,6398,50,4325.406388143813,0.376481475220964,0.3764814751591461,2.019448696408611,0.9400050025270538,0.3274372451267059,0.5989019902428169,0.0176445044048816,0.0060211362711349,0.0028178095951503,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,92.3097759950906
ebsw_full_essmatch,essmatch,normalized,1,6398,100,5118.374887315374,0.376481475220964,0.376481475160517,1.979993508615067,0.9452838691427562,0.314881750170479,0.5815744210585005,0.0169065837034268,0.0058334491569496,0.0027172067651635,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,111.9183290284127
ebsw_full_essmatch,essmatch,normalized,1,6398,200,5524.150953290222,0.376481475220964,0.3764814752072417,1.7759275259218423,0.9457690596618584,0.3513150640011551,0.6127822749301359,0.0153346489612018,0.0056969381973839,0.0027737974084528,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,93.6650768853724
ebsw_full_essmatch,essmatch,normalized,1,6398,300,6539.322152875182,0.376481475220964,0.3764814753028434,1.8934228416752203,0.936810668791338,0.3064614319846764,0.5898870642867633,0.0154962458863875,0.0055390535970971,0.0027106611950066,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,41.73854598775506
ebsw_full_essmatch,essmatch,normalized,1,6398,400,5957.653600456983,0.376481475220964,0.3764814752414291,1.8656206887803932,0.9397094864468052,0.3270093796888234,0.6026232452841762,0.0156057752364012,0.0056262980312423,0.0027420366832986,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,103.36619196459652
ebsw_full_essmatch,essmatch,normalized,1,6398,500,6890.5905866215735,0.376481475220964,0.3764814751965105,1.4928811170015213,0.9424789146583028,0.3981989769692382,0.6526285627534462,0.0128509452512702,0.0053602406762761,0.0027701733898154,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,57.81255895271897
ebsw_full_essmatch,essmatch,normalized,3,6398,0,34.693390681251614,0.376481475220964,0.3764814753061257,2.2714297618609947,0.9512937930054924,0.4879617260936726,0.7249651650122289,0.0316904609363721,0.009897993588915,0.0047557567386141,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,65.76761696487665
ebsw_full_essmatch,essmatch,normalized,3,6398,25,1691.865600894888,0.376481475220964,0.3764814752056567,2.119816492877439,0.9362760311526458,0.3069460848824355,0.5995221019723203,0.0199035939216935,0.0065758165442785,0.0032591034050881,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,47.83144406974316
ebsw_full_essmatch,essmatch,normalized,3,6398,50,3649.972913999733,0.376481475220964,0.3764814751379406,1.625993434161865,0.9448763885157442,0.3720947086835512,0.628594517144695,0.0141177828454929,0.0055635233049679,0.0027820773937413,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,47.67191293649376
ebsw_full_essmatch,essmatch,normalized,3,6398,100,4705.486585852001,0.376481475220964,0.376481475255862,1.4100826759428364,0.9472884522225564,0.4012717867471032,0.6495362289700471,0.0122366137380636,0.0052732836925755,0.0027626466283492,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,47.45136387646198
ebsw_full_essmatch,essmatch,normalized,3,6398,200,4419.523648457884,0.376481475220964,0.3764814751968992,1.8608330547290384,0.9340985929873616,0.3213554572052736,0.6046456495660512,0.0154665553399876,0.0056030884962508,0.0027943392535055,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,46.43337707966566
ebsw_full_essmatch,essmatch,normalized,3,6398,300,3438.946613937112,0.376481475220964,0.3764814752296145,2.008319426579205,0.94276410465154,0.3127380907227617,0.5818276575405822,0.0172965992843773,0.0059169958693822,0.0027686181192457,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,67.00051110237837
ebsw_full_essmatch,essmatch,normalized,3,6398,400,4482.653024260928,0.376481475220964,0.3764814751809226,1.6689879103079566,0.9468073786373336,0.3559630901604592,0.6149019215958422,0.014389753219504,0.00556776013242,0.0027677720437585,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,48.324499977752566
ebsw_full_essmatch,essmatch,normalized,3,6398,500,4518.715853572869,0.376481475220964,0.3764814751592755,1.5718800281236234,0.9505493678032164,0.3837917447062991,0.628773552180477,0.0137807126402843,0.0055312189364478,0.0027542991923271,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,57.053945027291775
ebsw_full_essmatch,essmatch,normalized,8,6398,0,31.338818344674312,0.376481475220964,0.3764814752888435,1.8690003185686943,0.9662675883743936,0.5943117790112766,0.7746335068296121,0.0272707476559839,0.0096792685046297,0.0047422330998634,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,62.61712405830622
ebsw_full_essmatch,essmatch,normalized,8,6398,25,2739.4414181725024,0.376481475220964,0.3764814751883438,1.4567024511688036,0.9482669967377564,0.5003568405628448,0.7318718943017078,0.0150289115876076,0.0063414375010662,0.003361704807664,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,60.884663136675954
ebsw_full_essmatch,essmatch,normalized,8,6398,50,3774.421521571156,0.376481475220964,0.3764814752661732,1.8840789786864296,0.9504056027927004,0.3341753203995296,0.5890373832779738,0.0166871933808242,0.0059413845968624,0.0027830317714025,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,55.30571797862649
ebsw_full_essmatch,essmatch,normalized,8,6398,100,3956.783370546136,0.376481475220964,0.3764814752342525,1.7611885344296876,0.9483447130777286,0.3462529045859461,0.6016458364960934,0.0154142865555316,0.0057500431467193,0.0027751022431668,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,58.22678608819842
ebsw_full_essmatch,essmatch,normalized,8,6398,200,4482.793659707042,0.376481475220964,0.3764814752172997,1.8432047606775568,0.940586375533428,0.3226955247855764,0.5943812653595278,0.0156434579772649,0.0056838903100145,0.0027683391014419,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,49.14000700227916
ebsw_full_essmatch,essmatch,normalized,8,6398,300,4839.32146993379,0.376481475220964,0.3764814751695449,1.8974217516795824,0.9416570853413372,0.308080990179562,0.5840620151897785,0.0160699347075692,0.0057208968803233,0.0027670685446152,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,62.40870896726847
ebsw_full_essmatch,essmatch,normalized,8,6398,400,4755.481908888104,0.376481475220964,0.3764814752463769,2.055126460016117,0.9349586121036888,0.2889423867230905,0.5784209369652543,0.0171135489189387,0.0057831002001765,0.0027636225998738,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,45.54212302900851
ebsw_full_essmatch,essmatch,normalized,8,6398,500,4643.036467919576,0.376481475220964,0.3764814752720882,1.7828566818379108,0.943171288650549,0.3336643249775154,0.5997382123710199,0.0151934069545406,0.0056380779414999,0.0027490714746157,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,54.26699318923056
ebsw_full_b1,b1,raw_rooted,1,1788,0,1.0,,0.9999677949435036,0.0083683237045555,0.9999904361732548,0.9999615509169985,0.9999903389796624,0.0045705700515111,0.0045382353540519,0.0045215092543993,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,52.80938185751438
ebsw_full_b1,b1,raw_rooted,1,1788,25,1.0,,0.9999999852722448,0.0001623883768986,0.9999999888851416,0.999999955541907,0.9999999888858117,0.0027036739836507,0.002703500057209,0.0027034118988464,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,56.04944285005331
ebsw_full_b1,b1,raw_rooted,1,1788,50,1.0,,0.9999999889395864,0.0001307014579075,0.9999999927098678,0.9999999708399536,0.9999999927101088,0.0026914526387154,0.0026913180222955,0.0026912503598009,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,66.20980915613472
ebsw_full_b1,b1,raw_rooted,1,1788,100,1.0,,0.999999992575443,0.0001044807548292,0.9999999952692292,0.999999981077034,0.999999995269288,0.0026955139933836,0.0026954112022186,0.0026953589029426,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,50.63831410370767
ebsw_full_b1,b1,raw_rooted,1,1788,200,1.0,,0.9999999921453092,0.0001163926992421,0.9999999941570176,0.9999999766285338,0.999999994157249,0.0026806617642524,0.002680546133807,0.0026804862047756,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,51.33319809101522
ebsw_full_b1,b1,raw_rooted,1,1788,300,1.0,,0.9999999921671178,0.000116918770972,0.9999999940868284,0.9999999763479428,0.9999999940871434,0.0026658736069955,0.0026657591608978,0.0026657006993436,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,65.27241505682468
ebsw_full_b1,b1,raw_rooted,1,1788,400,1.0,,0.99999999341164,0.0001025152218077,0.999999995418966,0.999999981676446,0.9999999954192572,0.0026795115955505,0.0026794132583008,0.002679363853088,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,45.36994290538132
ebsw_full_b1,b1,raw_rooted,1,1788,500,1.0,,0.9999999939358104,9.408501524390224e-05,0.9999999961721148,0.9999999846884476,0.999999996172109,0.0026856416303927,0.0026855487571864,0.0026855012868234,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,41.99740220792592
ebsw_full_b1,b1,raw_rooted,3,1788,0,1.0,,0.999866339075458,0.0189253138072188,0.9999429808222168,0.9997702969283412,0.9999421582250854,0.0046721172971735,0.0046004980429761,0.0045636037752966,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,53.68987703695893
ebsw_full_b1,b1,raw_rooted,3,1788,25,1.0,,0.9999999546325458,0.0003126615969841,0.9999999597888788,0.999999839171761,0.9999999597969984,0.0027400599677815,0.0027396993620761,0.0027395102693625,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,57.66496597789228
ebsw_full_b1,b1,raw_rooted,3,1788,50,1.0,,0.9999999783011306,0.0001726666774689,0.9999999874839448,0.9999999499343104,0.9999999874832102,0.0027144874503236,0.0027142997914647,0.0027142049883886,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,58.838302036747336
ebsw_full_b1,b1,raw_rooted,3,1788,100,1.0,,0.9999999818605798,0.0001827820808439,0.9999999853943506,0.9999999415817205,0.9999999853965093,0.0026960398877582,0.0026958652568942,0.0026957783321282,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,56.45406898111105
ebsw_full_b1,b1,raw_rooted,3,1788,200,1.0,,0.999999987249694,0.0001459462638514,0.9999999906555516,0.9999999626249296,0.999999990656913,0.002709094646884,0.002708956239093,0.0027088863472867,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,50.95751583576202
ebsw_full_b1,b1,raw_rooted,3,1788,300,1.0,,0.9999999888861368,0.0001279555496775,0.9999999928240296,0.999999971296495,0.9999999928242178,0.0027204434626707,0.0027203211983201,0.0027202599846248,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,58.32151905633509
ebsw_full_b1,b1,raw_rooted,3,1788,400,1.0,,0.9999999867350196,0.0001501079679238,0.9999999902407908,0.999999960964984,0.9999999902417008,0.0027299533737302,0.0027298035348056,0.0027297279757174,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,45.628911117091775
ebsw_full_b1,b1,raw_rooted,3,1788,500,1.0,,0.9999999904542882,0.0001189549392461,0.9999999938700882,0.9999999754804814,0.9999999938701526,0.0027050786478713,0.00270496105451,0.002704901224059,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,45.34633713774383
ebsw_full_b1,b1,raw_rooted,8,1788,0,1.0,,0.9998269204383632,0.0226473348523649,0.9999043225073208,0.9996191687039456,0.9999052320715388,0.0047881120032643,0.0047042063507486,0.0046612742745148,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,69.22321603633463
ebsw_full_b1,b1,raw_rooted,8,1788,25,1.0,,0.9999999780846208,0.0001853889799955,0.999999985484566,0.999999941938383,0.9999999854846252,0.0027387827060574,0.0027385826566682,0.0027384820259539,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,63.407134963199496
ebsw_full_b1,b1,raw_rooted,8,1788,50,1.0,,0.9999999798695288,0.0001981033611267,0.9999999830159813,0.9999999320714388,0.9999999830197376,0.0027355756056685,0.0027353769480439,0.0027352755140892,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,47.38154192455113
ebsw_full_b1,b1,raw_rooted,8,1788,100,1.0,,0.9999999859039468,0.0001464724570506,0.9999999908428168,0.9999999633721058,0.999999990843236,0.0027379897298909,0.0027378363429164,0.0027377581247986,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,53.01864095963538
ebsw_full_b1,b1,raw_rooted,8,1788,200,1.0,,0.9999999885407014,0.000130282238793,0.9999999926826167,0.9999999707307397,0.9999999926827527,0.0027385363280327,0.0027384039186953,0.0027383362798487,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,56.54440703801811
ebsw_full_b1,b1,raw_rooted,8,1788,300,1.0,,0.9999999891161088,0.0001312360441218,0.9999999924834776,0.9999999699348322,0.9999999924839384,0.0027294424872865,0.0027293147871082,0.0027292501211212,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,45.05601688288152
ebsw_full_b1,b1,raw_rooted,8,1788,400,1.0,,0.9999999901138784,0.0001173033830413,0.999999994061781,0.9999999762469282,0.9999999940616832,0.0027407182062219,0.0027405992777863,0.0027405392457158,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,51.65334604680538
ebsw_full_b1,b1,raw_rooted,8,1788,500,1.0,,0.9999999907264148,0.000115766431567,0.999999994223154,0.999999976892476,0.9999999942230844,0.0027106282516788,0.0027105117413661,0.0027104525240392,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,54.95624500326812
ebsw_full_b1,b1,raw_rooted,1,3654,0,1.0,,0.9999614125655644,0.010357209209789,0.9999827187920448,0.9999307259586786,0.9999826433586668,0.0046315491806762,0.0045924685816269,0.0045725253248373,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,49.176557920873165
ebsw_full_b1,b1,raw_rooted,1,3654,25,1.0,,0.99999998848561,0.0001408344221209,0.9999999913873868,0.9999999655511904,0.9999999913882082,0.0026974364892757,0.0026972987360301,0.0026972291882478,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,57.66877997666597
ebsw_full_b1,b1,raw_rooted,1,3654,50,1.0,,0.9999999887622772,0.0001331484236105,0.9999999924360058,0.9999999697443728,0.9999999924361808,0.0026966226713028,0.0026964851837976,0.0026964162351063,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,55.07225589826703
ebsw_full_b1,b1,raw_rooted,1,3654,100,1.0,,0.9999999921883412,0.0001085520932347,0.99999999490168,0.9999999796069964,0.999999994901818,0.0026939829322844,0.0026938756324411,0.0026938210289977,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,57.41630191914737
ebsw_full_b1,b1,raw_rooted,1,3654,200,1.0,,0.999999993903424,9.170675052757622e-05,0.9999999963488544,0.9999999853953464,0.9999999963488188,0.0026821886453853,0.00268209938369,0.002682053865393,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,43.931745924055576
ebsw_full_b1,b1,raw_rooted,1,3654,300,1.0,,0.9999999932108774,0.0001030110995332,0.9999999953796844,0.99999998151891,0.9999999953797708,0.0026716434566492,0.0026715445621115,0.0026714944685635,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,43.23327704332769
ebsw_full_b1,b1,raw_rooted,1,3654,400,1.0,,0.9999999947457572,8.487299446675913e-05,0.999999996845266,0.9999999873810922,0.99999999684528,0.0026908550145271,0.0026907745712399,0.0026907335489232,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,44.79857604019344
ebsw_full_b1,b1,raw_rooted,1,3654,500,1.0,,0.9999999943956835,9.039057959555056e-05,0.9999999964167308,0.9999999856671412,0.99999999641684,0.0026897671648055,0.0026896819527676,0.0026896390885904,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,52.00837505981326
ebsw_full_b1,b1,raw_rooted,3,3654,0,1.0,,0.9998527682355696,0.0207495007749406,0.9999264637031794,0.9997044293217028,0.9999257383051458,0.0047009311862517,0.0046234278898879,0.0045840358584016,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,60.84553711116314
ebsw_full_b1,b1,raw_rooted,3,3654,25,1.0,,0.9999999624154006,0.0002715232848202,0.9999999690131586,0.9999998760659442,0.9999999690198116,0.0027468761974604,0.0027465785451925,0.0027464259404373,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,49.21484598889947
ebsw_full_b1,b1,raw_rooted,3,3654,50,1.0,,0.9999999784636598,0.0001864835829434,0.999999985112112,0.9999999404494584,0.9999999851126168,0.0027205269238518,0.0027203346008931,0.0027202373222981,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,57.65732587315142
ebsw_full_b1,b1,raw_rooted,3,3654,100,1.0,,0.9999999829010158,0.0001647721368073,0.9999999881871212,0.9999999527501848,0.9999999881879708,0.0027124280929524,0.0027122671136159,0.0027121861223292,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,45.43294501490891
ebsw_full_b1,b1,raw_rooted,3,3654,200,1.0,,0.9999999877248742,0.0001435869833434,0.9999999909160048,0.9999999636659754,0.9999999909169828,0.0027088904104742,0.0027087563795169,0.0027086879874217,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,41.53934796340764
ebsw_full_b1,b1,raw_rooted,3,3654,300,1.0,,0.9999999877585822,0.00013437329719,0.9999999921383635,0.9999999685537874,0.99999999213853,0.002699833792811,0.0026997034177905,0.0026996379204441,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,55.65976211801171
ebsw_full_b1,b1,raw_rooted,3,3654,400,1.0,,0.999999988527116,0.0001394207959465,0.999999991453598,0.9999999658163184,0.9999999914545612,0.0027018764353342,0.0027017456159687,0.0027016792707625,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,52.76622297242284
ebsw_full_b1,b1,raw_rooted,3,3654,500,1.0,,0.9999999888957825,0.0001393651719683,0.999999991353474,0.999999965416675,0.9999999913548634,0.0027245900950777,0.0027244643911946,0.0027244017505306,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,45.03690917044878
ebsw_full_b1,b1,raw_rooted,8,3654,0,1.0,,0.999763164429982,0.0263609521317738,0.9998950808016468,0.9995782524988512,0.999894018096804,0.0048530544655027,0.0047489599222887,0.0046990697448034,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,67.55113694816828
ebsw_full_b1,b1,raw_rooted,8,3654,25,1.0,,0.9999999804646964,0.0001817003908094,0.999999985778178,0.9999999431155278,0.9999999857795854,0.0027582445904522,0.0027580581517243,0.0027579630893325,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,47.84932709299028
ebsw_full_b1,b1,raw_rooted,8,3654,50,1.0,,0.9999999838017626,0.0001571918066063,0.9999999892839244,0.9999999571369642,0.9999999892845576,0.0027332087025191,0.0027330522752937,0.0027329744344674,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,65.10390900075436
ebsw_full_b1,b1,raw_rooted,8,3654,100,1.0,,0.9999999848794408,0.0001581077351788,0.9999999890945436,0.999999956379564,0.9999999890952384,0.0027208107122168,0.002720657147766,0.0027205799149393,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,48.432819079607725
ebsw_full_b1,b1,raw_rooted,8,3654,200,1.0,,0.9999999865758636,0.0001473270808236,0.999999990650316,0.999999962602274,0.9999999906508208,0.0027349609607107,0.0027348110472697,0.0027347353744587,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,55.0649669021368
ebsw_full_b1,b1,raw_rooted,8,3654,300,1.0,,0.9999999889018322,0.0001260679863301,0.9999999932011876,0.9999999728046216,0.999999993201123,0.0027355654992162,0.0027354344590283,0.0027353668359241,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,46.26358300447464
ebsw_full_b1,b1,raw_rooted,8,3654,400,1.0,,0.9999999897689908,0.0001264908045832,0.9999999930162234,0.999999972065526,0.9999999930165396,0.0027291512682316,0.0027290282577352,0.0027289653934951,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,48.41391718946397
ebsw_full_b1,b1,raw_rooted,8,3654,500,1.0,,0.999999989389267,0.0001238718494208,0.999999993433723,0.9999999737347104,0.999999993433632,0.0027291139454334,0.002728985623213,0.0027289197469397,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,51.47826415486634
ebsw_full_b1,b1,raw_rooted,1,6398,0,1.0,,0.999965806604876,0.0097084021254222,0.999984674498704,0.9999386625363702,0.9999846560228924,0.0046081506288998,0.0045717604227676,0.0045525892770087,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,52.68065491691232
ebsw_full_b1,b1,raw_rooted,1,6398,25,1.0,,0.9999999846631984,0.0001635342649269,0.9999999888004916,0.999999955202335,0.9999999888006758,0.0027034931904479,0.0027033150388572,0.0027032254037651,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,50.74248905293644
ebsw_full_b1,b1,raw_rooted,1,6398,50,1.0,,0.9999999894042152,0.0001381546845245,0.9999999917260268,0.9999999669059771,0.9999999917269616,0.0026886170777714,0.0026884816376086,0.0026884133638153,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,124.57696790806948
ebsw_full_b1,b1,raw_rooted,1,6398,100,1.0,,0.9999999920173162,0.0001164609823206,0.9999999940320166,0.999999976129654,0.9999999940328104,0.0026956460129318,0.0026955372951217,0.0026954823042694,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,103.3809760119766
ebsw_full_b1,b1,raw_rooted,1,6398,200,1.0,,0.9999999932047322,0.000103447441374,0.9999999953185073,0.9999999812744224,0.999999995318704,0.0026939895202459,0.0026938909796107,0.0026938405092705,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,94.26122508011758
ebsw_full_b1,b1,raw_rooted,1,6398,300,1.0,,0.9999999943537352,8.936100627246894e-05,0.9999999964734796,0.9999999858940626,0.9999999964735518,0.0026918601757737,0.0026917779934856,0.0026917366549793,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,97.8995179757476
ebsw_full_b1,b1,raw_rooted,1,6398,400,1.0,,0.9999999934319644,0.0001033514590428,0.9999999953094496,0.9999999812383203,0.9999999953097104,0.0026795137349703,0.0026794171240467,0.0026793688428418,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,105.2306480705738
ebsw_full_b1,b1,raw_rooted,1,6398,500,1.0,,0.999999994359856,8.722247918405264e-05,0.9999999967081674,0.999999986832587,0.999999996708126,0.0026903103037466,0.0026902242214023,0.0026901806286081,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,43.14806498587132
