q,L,repeat,method,estimate,own_metric_reference,error
64,20,6,evar,0.3784051903924938,0.37414112682347095,0.004264063569022869
64,20,6,cvar,0.430696072071873,0.3894610036755006,0.041235068396372365
64,20,6,sampled_max,0.4612883003684785,0.7275421373755846,-0.2662538370071061
64,20,7,sw,0.2487480102439579,0.2648835504947778,-0.016135540250819896
64,20,7,ebsw_exp,0.2595475273567297,0.2757123346632149,-0.016164807306485174
64,20,7,power_ebsw,0.3190191864614354,0.3278530404385079,-0.008833853977072481
64,20,7,entropic,0.2540180972060143,0.2701509815203731,-0.016132884314358775
64,20,7,evar,0.3545508341745021,0.37414112682347095,-0.019590292648968832
64,20,7,cvar,0.3733650187426348,0.3894610036755006,-0.016095984932865848
64,20,7,sampled_max,0.4818474354237587,0.7275421373755846,-0.2456947019518259
64,20,8,sw,0.25859553686201736,0.2648835504947778,-0.006288013632760436
64,20,8,ebsw_exp,0.2705970786332657,0.2757123346632149,-0.005115256029949167
64,20,8,power_ebsw,0.3322647168780421,0.3278530404385079,0.004411676439534218
64,20,8,entropic,0.2644945049166235,0.2701509815203731,-0.005656476603749572
64,20,8,evar,0.36328853162188124,0.37414112682347095,-0.01085259520158971
64,20,8,cvar,0.4062155315675134,0.3894610036755006,0.01675452789201276
64,20,8,sampled_max,0.47905296604026576,0.7275421373755846,-0.24848917133531884
64,20,9,sw,0.23140475611066996,0.2648835504947778,-0.033478794384107835
64,20,9,ebsw_exp,0.23573206100451216,0.2757123346632149,-0.039980273658702714
64,20,9,power_ebsw,0.26816121445388164,0.3278530404385079,-0.059691825984626246
64,20,9,entropic,0.2335589128098415,0.2701509815203731,-0.03659206871053158
64,20,9,evar,0.2964647080902621,0.37414112682347095,-0.07767641873320885
64,20,9,cvar,0.3268690953779292,0.3894610036755006,-0.06259190829757144
64,20,9,sampled_max,0.3589378292424269,0.7275421373755846,-0.3686043081331577
64,20,10,sw,0.2565094357970833,0.2648835504947778,-0.008374114697694501
64,20,10,ebsw_exp,0.2591466973642132,0.2757123346632149,-0.01656563729900168
64,20,10,power_ebsw,0.2759278279244972,0.3278530404385079,-0.051925212514010666
64,20,10,entropic,0.25783165779068595,0.2701509815203731,-0.012319323729687137
64,20,10,evar,0.30277170359813294,0.37414112682347095,-0.07136942322533801
64,20,10,cvar,0.319502711539072,0.3894610036755006,-0.06995829213642862
64,20,10,sampled_max,0.3484852902697618,0.7275421373755846,-0.37905684710582277
64,20,11,sw,0.26901594907425247,0.2648835504947778,0.004132398579474672
64,20,11,ebsw_exp,0.2777929706794989,0.2757123346632149,0.0020806360162839987
64,20,11,power_ebsw,0.3227407722404897,0.3278530404385079,-0.005112268198018188
64,20,11,entropic,0.2733800908733305,0.2701509815203731,0.0032291093529573933
64,20,11,evar,0.3529740054412631,0.37414112682347095,-0.021167121382207832
64,20,11,cvar,0.3942649186551198,0.3894610036755006,0.004803914979619184
64,20,11,sampled_max,0.4214291214997999,0.7275421373755846,-0.3061130158757847
64,20,12,sw,0.32133593290050066,0.2648835504947778,0.05645238240572287
64,20,12,ebsw_exp,0.35879420141815843,0.2757123346632149,0.08308186675494356
64,20,12,power_ebsw,0.44310067780133316,0.3278530404385079,0.11524763736282528
64,20,12,entropic,0.3389127640262118,0.2701509815203731,0.0687617825058387
64,20,12,evar,0.48757408045110123,0.37414112682347095,0.11343295362763028
64,20,12,cvar,0.49382253415460164,0.3894610036755006,0.10436153047910102
64,20,12,sampled_max,0.6928590541014255,0.7275421373755846,-0.03468308327415914
64,20,13,sw,0.24550221804208244,0.2648835504947778,-0.019381332452695355
64,20,13,ebsw_exp,0.2544947807844613,0.2757123346632149,-0.02121755387875357
64,20,13,power_ebsw,0.3082732971750375,0.3278530404385079,-0.019579743263470395
64,20,13,entropic,0.24993545969717185,0.2701509815203731,-0.020215521823201243
64,20,13,evar,0.33910267829349217,0.37414112682347095,-0.03503844852997878
64,20,13,cvar,0.3714632117118952,0.3894610036755006,-0.017997791963605403
64,20,13,sampled_max,0.4402768905377164,0.7275421373755846,-0.2872652468378682
64,20,14,sw,0.29532247654080507,0.2648835504947778,0.03043892604602727
64,20,14,ebsw_exp,0.3018399671056292,0.2757123346632149,0.02612763244241434
64,20,14,power_ebsw,0.33042782791219905,0.3278530404385079,0.0025747874736911647
64,20,14,entropic,0.2985828248161785,0.2701509815203731,0.028431843295805392
64,20,14,evar,0.36288527108015767,0.37414112682347095,-0.011255855743313281
64,20,14,cvar,0.3965384441327372,0.3894610036755006,0.007077440457236572
64,20,14,sampled_max,0.40496802404590154,0.7275421373755846,-0.32257411332968305
64,20,15,sw,0.26201944710672814,0.2648835504947778,-0.0028641033880496547
64,20,15,ebsw_exp,0.27228020777433565,0.2757123346632149,-0.003432126888879228
64,20,15,power_ebsw,0.32436883007042483,0.3278530404385079,-0.0034842103680830516
64,20,15,entropic,0.26705217166455475,0.2701509815203731,-0.003098809855818341
64,20,15,evar,0.36021850421960433,0.37414112682347095,-0.013922622603866619
64,20,15,cvar,0.391420321165057,0.3894610036755006,0.001959317489556356
64,20,15,sampled_max,0.45024063752371773,0.7275421373755846,-0.27730149985186686
64,40,0,sw,0.27011391807244306,0.2648835504947778,0.0052303675776652625
64,40,0,ebsw_exp,0.28272405581237087,0.2757123346632149,0.007011721149155992
64,40,0,power_ebsw,0.34143551479432477,0.3278530404385079,0.013582474355816887
64,40,0,entropic,0.27630331935089786,0.2701509815203731,0.006152337830524768
64,40,0,evar,0.37628381464068217,0.37414112682347095,0.0021426878172112196
64,40,0,cvar,0.4050523131085306,0.3894610036755006,0.015591309433029998
64,40,0,sampled_max,0.5120598995956759,0.7275421373755846,-0.21548223777990871
64,40,1,sw,0.24204410062913784,0.2648835504947778,-0.02283944986563996
64,40,1,ebsw_exp,0.24819929770222418,0.2757123346632149,-0.027513036960990694
64,40,1,power_ebsw,0.2875359784567684,0.3278530404385079,-0.040317061981739455
64,40,1,entropic,0.245072823080446,0.2701509815203731,-0.025078158439927084
64,40,1,evar,0.3259399903778298,0.37414112682347095,-0.04820113644564117
64,40,1,cvar,0.34291262164645514,0.3894610036755006,-0.04654838202904549
64,40,1,sampled_max,0.45509172605651677,0.7275421373755846,-0.27245041131906783
64,40,2,sw,0.22238758848461687,0.2648835504947778,-0.042495962010160926
64,40,2,ebsw_exp,0.22599907652207088,0.2757123346632149,-0.049713258141143996
64,40,2,power_ebsw,0.2558276728357167,0.3278530404385079,-0.07202536760279116
64,40,2,entropic,0.2241866817664828,0.2701509815203731,-0.0459642997538903
64,40,2,evar,0.28319137605272593,0.37414112682347095,-0.09094975077074502
64,40,2,cvar,0.30883187295819947,0.3894610036755006,-0.08062913071730116
64,40,2,sampled_max,0.3486929765722664,0.7275421373755846,-0.3788491608033182
64,40,3,sw,0.2614507134600114,0.2648835504947778,-0.0034328370347663784
64,40,3,ebsw_exp,0.2705773957752214,0.2757123346632149,-0.00513493888799349
64,40,3,power_ebsw,0.3188532169036602,0.3278530404385079,-0.008999823534847684
64,40,3,entropic,0.2659571989573036,0.2701509815203731,-0.004193782563069515
64,40,3,evar,0.3530252765586632,0.37414112682347095,-0.021115850264807723
64,40,3,cvar,0.3808763964743555,0.3894610036755006,-0.008584607201145122
64,40,3,sampled_max,0.4652587312715766,0.7275421373755846,-0.262283406104008
64,40,4,sw,0.2690677113488296,0.2648835504947778,0.004184160854051822
64,40,4,ebsw_exp,0.27348062675779705,0.2757123346632149,-0.0022317079054178235
64,40,4,power_ebsw,0.2972587524064607,0.3278530404385079,-0.030594288032047168
64,40,4,entropic,0.2712575682586946,0.2701509815203731,0.0011065867383215355
64,40,4,evar,0.33331752764546796,0.37414112682347095,-0.04082359917800299
64,40,4,cvar,0.35687326709051376,0.3894610036755006,-0.03258773658498687
64,40,4,sampled_max,0.40841036884836107,0.7275421373755846,-0.3191317685272235
64,40,5,sw,0.24697113133922874,0.2648835504947778,-0.01791241915554906
64,40,5,ebsw_exp,0.26212029110406343,0.2757123346632149,-0.013592043559151445
64,40,5,power_ebsw,0.3373293186067512,0.3278530404385079,0.009476278168243313
64,40,5,entropic,0.25421483060497185,0.2701509815203731,-0.015936150915401237
64,40,5,evar,0.3767273723825158,0.37414112682347095,0.002586245559044853
64,40,5,cvar,0.3815271173546977,0.3894610036755006,-0.007933886320802941
64,40,5,sampled_max,0.5731143014951153,0.7275421373755846,-0.15442783588046927
64,40,6,sw,0.2529127976522484,0.2648835504947778,-0.011970752842529409
64,40,6,ebsw_exp,0.26109934576891025,0.2757123346632149,-0.014612988894304624
64,40,6,power_ebsw,0.3069692886859119,0.3278530404385079,-0.02088375175259599
64,40,6,entropic,0.25692678929668145,0.2701509815203731,-0.013224192223691644
64,40,6,evar,0.34535334853510957,0.37414112682347095,-0.028787778288361376
64,40,6,cvar,0.36599456767270744,0.3894610036755006,-0.02346643600279319
64,40,6,sampled_max,0.4727919023658798,0.7275421373755846,-0.2547502350097048
64,40,7,sw,0.264136616809541,0.2648835504947778,-0.0007469336852368169
64,40,7,ebsw_exp,0.27781053947968226,0.2757123346632149,0.002098204816467386
64,40,7,power_ebsw,0.33922474688019316,0.3278530404385079,0.011371706441685281
64,40,7,entropic,0.27070693919854866,0.2701509815203731,0.0005559576781755671
64,40,7,evar,0.3834944667758167,0.37414112682347095,0.009353339952345774
64,40,7,cvar,0.38987641711028004,0.3894610036755006,0.0004154134347794103
64,40,7,sampled_max,0.555755613678024,0.7275421373755846,-0.17178652369756064
64,40,8,sw,0.25832373302743694,0.2648835504947778,-0.006559817467340856
64,40,8,ebsw_exp,0.270117588110845,0.2757123346632149,-0.005594746552369856
64,40,8,power_ebsw,0.32909490067326713,0.3278530404385079,0.0012418602347592511
64,40,8,entropic,0.2640598900788075,0.2701509815203731,-0.00609109144156561
64,40,8,evar,0.3694103537016987,0.37414112682347095,-0.004730773121772225
64,40,8,cvar,0.3857085127331717,0.3894610036755006,-0.0037524909423289343
64,40,8,sampled_max,0.540249515843811,0.7275421373755846,-0.18729262153177362
64,40,9,sw,0.2530529309293069,0.2648835504947778,-0.011830619565470879
64,40,9,ebsw_exp,0.2612330406547296,0.2757123346632149,-0.0144792940084853
64,40,9,power_ebsw,0.30770380000110975,0.3278530404385079,-0.02014924043739813
64,40,9,entropic,0.25708247665958545,0.2701509815203731,-0.013068504860787644
64,40,9,evar,0.3428329052656722,0.37414112682347095,-0.03130822155779872
64,40,9,cvar,0.3714270194937289,0.3894610036755006,-0.01803398418177171
64,40,9,sampled_max,0.46129924028238495,0.7275421373755846,-0.26624289709319965
64,40,10,sw,0.29534385564653415,0.2648835504947778,0.03046030515175635
64,40,10,ebsw_exp,0.3126010716295941,0.2757123346632149,0.03688873696637923
64,40,10,power_ebsw,0.3753152606875458,0.3278530404385079,0.0474622202490379
64,40,10,entropic,0.30377017079612356,0.2701509815203731,0.03361918927575047
64,40,10,evar,0.4149909168251655,0.37414112682347095,0.04084979000169453
64,40,10,cvar,0.44118648395678445,0.3894610036755006,0.05172548028128382
64,40,10,sampled_max,0.5878665995011251,0.7275421373755846,-0.13967553787445952
64,40,11,sw,0.2495500402363851,0.2648835504947778,-0.01533351025839269
64,40,11,ebsw_exp,0.25553400417288513,0.2757123346632149,-0.020178330490329743
64,40,11,power_ebsw,0.29172104343344357,0.3278530404385079,-0.03613199700506431
64,40,11,entropic,0.25249958752948765,0.2701509815203731,-0.017651393990885444
64,40,11,evar,0.32862519723511663,0.37414112682347095,-0.04551592958835432
64,40,11,cvar,0.3526268066508094,0.3894610036755006,-0.036834197024691206
64,40,11,sampled_max,0.426685853111952,0.7275421373755846,-0.3008562842636326
64,40,12,sw,0.2391870855540378,0.2648835504947778,-0.025696464940739988
64,40,12,ebsw_exp,0.24648561076007197,0.2757123346632149,-0.029226723903142904
64,40,12,power_ebsw,0.2938283510573745,0.3278530404385079,-0.0340246893811334
64,40,12,entropic,0.24278980974332784,0.2701509815203731,-0.02736117177704525
64,40,12,evar,0.3257620154058608,0.37414112682347095,-0.04837911141761014
64,40,12,cvar,0.3520573403184833,0.3894610036755006,-0.037403663357017336
64,40,12,sampled_max,0.4251622756902836,0.7275421373755846,-0.302379861685301
64,40,13,sw,0.2716721704582653,0.2648835504947778,0.006788619963487508
64,40,13,ebsw_exp,0.28920866579424337,0.2757123346632149,0.013496331131028494
64,40,13,power_ebsw,0.36185372104908853,0.3278530404385079,0.03400068061058065
64,40,13,entropic,0.2801364051012649,0.2701509815203731,0.009985423580891828
64,40,13,evar,0.4003828731748538,0.37414112682347095,0.026241746351382877
64,40,13,cvar,0.4225256131503245,0.3894610036755006,0.03306460947482387
64,40,13,sampled_max,0.5913536032834009,0.7275421373755846,-0.13618853409218368
64,40,14,sw,0.24247575371901353,0.2648835504947778,-0.022407796775764266
64,40,14,ebsw_exp,0.24816938410607112,0.2757123346632149,-0.02754295055714376
64,40,14,power_ebsw,0.2853197781908941,0.3278530404385079,-0.04253326224761378
64,40,14,entropic,0.24529262005897676,0.2701509815203731,-0.024858361461396333
64,40,14,evar,0.3199640769735504,0.37414112682347095,-0.054177049849920556
64,40,14,cvar,0.34158854261673804,0.3894610036755006,-0.04787246105876258
64,40,14,sampled_max,0.43111309406542747,0.7275421373755846,-0.2964290433101571
64,40,15,sw,0.2744175494583586,0.2648835504947778,0.009533998963580814
64,40,15,ebsw_exp,0.2870295820401538,0.2757123346632149,0.0113172473769389
64,40,15,power_ebsw,0.3452594065450529,0.3278530404385079,0.017406366106545
64,40,15,entropic,0.2806540453117616,0.2701509815203731,0.01050306379138849
64,40,15,evar,0.37594281672583163,0.37414112682347095,0.0018016899023606814
64,40,15,cvar,0.4135992675722594,0.3894610036755006,0.02413826389675877
64,40,15,sampled_max,0.48959128242018096,0.7275421373755846,-0.23795085495540363
64,100,0,sw,0.253984045291805,0.2648835504947778,-0.010899505202972781
64,100,0,ebsw_exp,0.2621222481305694,0.2757123346632149,-0.013590086532645484
64,100,0,power_ebsw,0.30765989836752317,0.3278530404385079,-0.020193142070984715
64,100,0,entropic,0.2579821414144671,0.2701509815203731,-0.012168840105905965
64,100,0,evar,0.3457812525435981,0.37414112682347095,-0.028359874279872854
64,100,0,cvar,0.3690187920933329,0.3894610036755006,-0.020442211582167746
64,100,0,sampled_max,0.5000696836218322,0.7275421373755846,-0.22747245375375236
64,100,1,sw,0.25964141695022697,0.2648835504947778,-0.005242133544550831
64,100,1,ebsw_exp,0.2699826251908258,0.2757123346632149,-0.0057297094723890996
64,100,1,power_ebsw,0.32175388958620904,0.3278530404385079,-0.00609915085229884
64,100,1,entropic,0.26465999109162,0.2701509815203731,-0.0054909904287531175
64,100,1,evar,0.3673892614494718,0.37414112682347095,-0.006751865373999133
64,100,1,cvar,0.37880049379223457,0.3894610036755006,-0.010660509883266056
64,100,1,sampled_max,0.5754285743530533,0.7275421373755846,-0.15211356302253132
64,100,2,sw,0.2658140147050178,0.2648835504947778,0.0009304642102400118
64,100,2,ebsw_exp,0.27756282604755345,0.2757123346632149,0.0018504913843385706
64,100,2,power_ebsw,0.3352213712845754,0.3278530404385079,0.007368330846067528
64,100,2,entropic,0.2715988523244725,0.2701509815203731,0.001447870804099416
64,100,2,evar,0.368333136815517,0.37414112682347095,-0.005807990007953956
64,100,2,cvar,0.40346266982674794,0.3894610036755006,0.014001666151247316
64,100,2,sampled_max,0.5042893864460113,0.7275421373755846,-0.2232527509295733
64,100,3,sw,0.2586394027087701,0.2648835504947778,-0.006244147786007681
64,100,3,ebsw_exp,0.26864002738480863,0.2757123346632149,-0.007072307278406242
64,100,3,power_ebsw,0.32106985391225296,0.3278530404385079,-0.006783186526254925
64,100,3,entropic,0.26354606054802193,0.2701509815203731,-0.006604920972351158
64,100,3,evar,0.3590016675665658,0.37414112682347095,-0.01513945925690513
64,100,3,cvar,0.38252449489136575,0.3894610036755006,-0.006936508784134876
64,100,3,sampled_max,0.5306045061533113,0.7275421373755846,-0.19693763122227326
64,100,4,sw,0.26281648489042486,0.2648835504947778,-0.0020670656043529356
64,100,4,ebsw_exp,0.2707431925910246,0.2757123346632149,-0.004969142072190291
64,100,4,power_ebsw,0.31306318450989934,0.3278530404385079,-0.014789855928608542
64,100,4,entropic,0.26673567496232065,0.2701509815203731,-0.0034153065580524444
64,100,4,evar,0.3485880373051767,0.37414112682347095,-0.02555308951829427
64,100,4,cvar,0.374756075817153,0.3894610036755006,-0.01470492785834765
64,100,4,sampled_max,0.4761634708326506,0.7275421373755846,-0.251378666542934
64,100,5,sw,0.26462073367146594,0.2648835504947778,-0.0002628168233118622
64,100,5,ebsw_exp,0.2761985284513903,0.2757123346632149,0.00048619378817543746
64,100,5,power_ebsw,0.3329187113545314,0.3278530404385079,0.005065670916023501
64,100,5,entropic,0.2702982183858785,0.2701509815203731,0.00014723686550538462
64,100,5,evar,0.3693574485330523,0.37414112682347095,-0.004783678290418647
64,100,5,cvar,0.3996444559716187,0.3894610036755006,0.010183452296118056
64,100,5,sampled_max,0.5465783297886094,0.7275421373755846,-0.18096380758697517
64,100,6,sw,0.2601582995810754,0.2648835504947778,-0.004725250913702406
64,100,6,ebsw_exp,0.27194835594692424,0.2757123346632149,-0.003763978716290639
64,100,6,power_ebsw,0.33000012671928686,0.3278530404385079,0.002147086280778976
64,100,6,entropic,0.2658917185727289,0.2701509815203731,-0.004259262947644171
64,100,6,evar,0.37011745286016234,0.37414112682347095,-0.004023673963308605
64,100,6,cvar,0.3891160306195031,0.3894610036755006,-0.0003449730559975106
64,100,6,sampled_max,0.5518130425311674,0.7275421373755846,-0.17572909484441723
64,100,7,sw,0.2708420432087756,0.2648835504947778,0.005958492713997787
64,100,7,ebsw_exp,0.2832215355635981,0.2757123346632149,0.007509200900383206
64,100,7,power_ebsw,0.3376130353497502,0.3278530404385079,0.009759994911242298
64,100,7,entropic,0.2768098091820186,0.2701509815203731,0.0066588276616454944
64,100,7,evar,0.3876782344060899,0.37414112682347095,0.013537107582618946
64,100,7,cvar,0.39280950178198515,0.3894610036755006,0.003348498106484521
64,100,7,sampled_max,0.6220850619594068,0.7275421373755846,-0.10545707541617777
64,100,8,sw,0.25464839479031487,0.2648835504947778,-0.010235155704462928
64,100,8,ebsw_exp,0.26615900912947743,0.2757123346632149,-0.009553325533737445
64,100,8,power_ebsw,0.3242359329757352,0.3278530404385079,-0.003617107462772662
64,100,8,entropic,0.26020723637994536,0.2701509815203731,-0.009943745140427729
64,100,8,evar,0.3680445779779864,0.37414112682347095,-0.006096548845484551
64,100,8,cvar,0.3781136601068227,0.3894610036755006,-0.011347343568677948
64,100,8,sampled_max,0.5727973723048637,0.7275421373755846,-0.15474476507072088
64,100,9,sw,0.26124671635730073,0.2648835504947778,-0.003636834137477063
64,100,9,ebsw_exp,0.2678607316878317,0.2757123346632149,-0.007851602975383176
64,100,9,power_ebsw,0.3037288766322313,0.3278530404385079,-0.024124163806276577
64,100,9,entropic,0.2645022152104152,0.2701509815203731,-0.0056487663099578644
64,100,9,evar,0.34411716279517346,0.37414112682347095,-0.03002396402829749
64,100,9,cvar,0.3647044666249786,0.3894610036755006,-0.024756537050522054
64,100,9,sampled_max,0.4859820199650719,0.7275421373755846,-0.2415601174105127
64,100,10,sw,0.2535298046514507,0.2648835504947778,-0.011353745843327101
64,100,10,ebsw_exp,0.26352957761924045,0.2757123346632149,-0.012182757043974424
64,100,10,power_ebsw,0.3174343550054176,0.3278530404385079,-0.010418685433090269
64,100,10,entropic,0.2584172513227609,0.2701509815203731,-0.011733730197612202
64,100,10,evar,0.35639462741608835,0.37414112682347095,-0.0177464994073826
64,100,10,cvar,0.37692785599697626,0.3894610036755006,-0.01253314767852437
64,100,10,sampled_max,0.5370872337663732,0.7275421373755846,-0.19045490360921136
64,100,11,sw,0.28111451453553454,0.2648835504947778,0.016230964040756746
64,100,11,ebsw_exp,0.29851101838074645,0.2757123346632149,0.022798683717531576
64,100,11,power_ebsw,0.36590813087541435,0.3278530404385079,0.03805509043690647
64,100,11,entropic,0.28951296238080854,0.2701509815203731,0.019361980860435446
64,100,11,evar,0.4077731605420223,0.37414112682347095,0.033632033718551335
64,100,11,cvar,0.42600851604464496,0.3894610036755006,0.03654751236914433
64,100,11,sampled_max,0.6141010746218314,0.7275421373755846,-0.11344106275375321
64,100,12,sw,0.278336366626284,0.2648835504947778,0.013452816131506229
64,100,12,ebsw_exp,0.28909899937631583,0.2757123346632149,0.01338666471310096
64,100,12,power_ebsw,0.3379784857989759,0.3278530404385079,0.010125445360468
64,100,12,entropic,0.2836458055678027,0.2701509815203731,0.013494824047429632
64,100,12,evar,0.37444249225938675,0.37414112682347095,0.00030136543591580134
64,100,12,cvar,0.40666712027963775,0.3894610036755006,0.017206116604137123
64,100,12,sampled_max,0.50714201626034,0.7275421373755846,-0.22040012111524465
64,100,13,sw,0.24842138491375107,0.2648835504947778,-0.016462165581026728
64,100,13,ebsw_exp,0.25810703172689653,0.2757123346632149,-0.017605302936318346
64,100,13,power_ebsw,0.31201628614207094,0.3278530404385079,-0.01583675429643694
64,100,13,entropic,0.253136292523726,0.2701509815203731,-0.017014688996647098
64,100,13,evar,0.35263006938973945,0.37414112682347095,-0.021511057433731495
64,100,13,cvar,0.367260642986612,0.3894610036755006,-0.022200360688888643
64,100,13,sampled_max,0.529994588555962,0.7275421373755846,-0.19754754881962255
64,100,14,sw,0.25730224968480464,0.2648835504947778,-0.007581300809973157
64,100,14,ebsw_exp,0.26470312468396534,0.2757123346632149,-0.011009209979249535
64,100,14,power_ebsw,0.3057784396241194,0.3278530404385079,-0.0220746008143885
64,100,14,entropic,0.2609468587367198,0.2701509815203731,-0.00920412278365329
64,100,14,evar,0.3452048194392949,0.37414112682347095,-0.028936307384176074
64,100,14,cvar,0.3630517288299628,0.3894610036755006,-0.026409274845537845
64,100,14,sampled_max,0.5046285322039665,0.7275421373755846,-0.22291360517161807
64,100,15,sw,0.2865489514913312,0.2648835504947778,0.021665400996553397
64,100,15,ebsw_exp,0.3006272143748522,0.2757123346632149,0.024914879711637306
64,100,15,power_ebsw,0.3571005933330206,0.3278530404385079,0.029247552894512696
64,100,15,entropic,0.29343580065804376,0.2701509815203731,0.023284819137670665
64,100,15,evar,0.3964050121328001,0.37414112682347095,0.022263885309329157
64,100,15,cvar,0.4253805114372319,0.3894610036755006,0.03591950776173125
64,100,15,sampled_max,0.5556617202709726,0.7275421373755846,-0.171880417104612
64,200,0,sw,0.2605625957405237,0.2648835504947778,-0.004320954754254092
64,200,0,ebsw_exp,0.2739436044982583,0.2757123346632149,-0.0017687301649566
64,200,0,power_ebsw,0.33490542859403943,0.3278530404385079,0.007052388155531553
64,200,0,entropic,0.2669525275418265,0.2701509815203731,-0.003198453978546567
64,200,0,evar,0.3851920669874891,0.37414112682347095,0.011050940164018141
64,200,0,cvar,0.38464717817194555,0.3894610036755006,-0.00481382550355508
64,200,0,sampled_max,0.65416657126762,0.7275421373755846,-0.07337556610796458
64,200,1,sw,0.26846448443037535,0.2648835504947778,0.0035809339355975522
64,200,1,ebsw_exp,0.28040743225789894,0.2757123346632149,0.004695097594684061
64,200,1,power_ebsw,0.33576564076347565,0.3278530404385079,0.007912600324967767
64,200,1,entropic,0.2742781519246888,0.2701509815203731,0.004127170404315705
64,200,1,evar,0.37981897525333813,0.37414112682347095,0.005677848429867183
64,200,1,cvar,0.3947547491392868,0.3894610036755006,0.0052937454637861925
64,200,1,sampled_max,0.6209695528627176,0.7275421373755846,-0.106572584512867
64,200,2,sw,0.2717280244722582,0.2648835504947778,0.006844473977480392
64,200,2,ebsw_exp,0.2836655138153975,0.2757123346632149,0.007953179152182632
64,200,2,power_ebsw,0.338644891230944,0.3278530404385079,0.010791850792436108
64,200,2,entropic,0.27757530854460194,0.2701509815203731,0.0074243270242288495
64,200,2,evar,0.377134570388158,0.37414112682347095,0.0029934435646870594
64,200,2,cvar,0.40388783575308557,0.3894610036755006,0.014426832077584939
64,200,2,sampled_max,0.5565572632148683,0.7275421373755846,-0.17098487416071628
64,200,3,sw,0.26263980641751233,0.2648835504947778,-0.0022437440772654638
64,200,3,ebsw_exp,0.27163510936835716,0.2757123346632149,-0.0040772252948577115
64,200,3,power_ebsw,0.31825718528655256,0.3278530404385079,-0.009595855151955324
64,200,3,entropic,0.2670631590862257,0.2701509815203731,-0.0030878224341474025
64,200,3,evar,0.3569671456806994,0.37414112682347095,-0.01717398114277152
64,200,3,cvar,0.378342117407972,0.3894610036755006,-0.011118886267528605
64,200,3,sampled_max,0.5260133197795286,0.7275421373755846,-0.201528817596056
64,200,4,sw,0.26538997694822014,0.2648835504947778,0.0005064264534423435
64,200,4,ebsw_exp,0.27354570197158345,0.2757123346632149,-0.0021666326916314205
64,200,4,power_ebsw,0.31535077374761755,0.3278530404385079,-0.012502266690890329
64,200,4,entropic,0.26940077490618447,0.2701509815203731,-0.0007502066141886199
64,200,4,evar,0.3551987243747009,0.37414112682347095,-0.018942402448770046
64,200,4,cvar,0.3776431446051826,0.3894610036755006,-0.011817859070318015
64,200,4,sampled_max,0.5178000258582288,0.7275421373755846,-0.20974211151735578
64,200,5,sw,0.25637504385602816,0.2648835504947778,-0.008508506638749636
64,200,5,ebsw_exp,0.2642626325350854,0.2757123346632149,-0.011449702128129458
64,200,5,power_ebsw,0.3068886430438123,0.3278530404385079,-0.020964397394695578
64,200,5,entropic,0.2602253121224174,0.2701509815203731,-0.009925669397955694
64,200,5,evar,0.3528817743150557,0.37414112682347095,-0.021259352508415263
64,200,5,cvar,0.3668456548133154,0.3894610036755006,-0.022615348862185247
64,200,5,sampled_max,0.5666276489173243,0.7275421373755846,-0.16091448845826029
64,200,6,sw,0.270500063408063,0.2648835504947778,0.005616512913285188
64,200,6,ebsw_exp,0.28222029924601244,0.2757123346632149,0.006507964582797565
64,200,6,power_ebsw,0.3373011360629478,0.3278530404385079,0.009448095624439934
64,200,6,entropic,0.27625670218560067,0.2701509815203731,0.006105720665227576
64,200,6,evar,0.3733979329152725,0.37414112682347095,-0.0007431939081984362
64,200,6,cvar,0.40805828672539507,0.3894610036755006,0.018597283049894442
64,200,6,sampled_max,0.5340566033996084,0.7275421373755846,-0.19348553397597623
64,200,7,sw,0.2587120560596982,0.2648835504947778,-0.006171494435079583
64,200,7,ebsw_exp,0.26867376021627953,0.2757123346632149,-0.007038574446935342
64,200,7,power_ebsw,0.3202039205962512,0.3278530404385079,-0.007649119842256691
64,200,7,entropic,0.26357887711513656,0.2701509815203731,-0.006572104405236534
64,200,7,evar,0.36136737689664444,0.37414112682347095,-0.012773749926826505
64,200,7,cvar,0.3790309754103707,0.3894610036755006,-0.010430028265129954
64,200,7,sampled_max,0.5606285806684744,0.7275421373755846,-0.16691355670711017
64,200,8,sw,0.2668879801045493,0.2648835504947778,0.0020044296097714853
64,200,8,ebsw_exp,0.27582379626967324,0.2757123346632149,0.0001114616064583629
64,200,8,power_ebsw,0.32003483383119596,0.3278530404385079,-0.007818206607311917
64,200,8,entropic,0.27126229427371057,0.2701509815203731,0.001111312753337479
64,200,8,evar,0.3641589040542327,0.37414112682347095,-0.00998222276923827
64,200,8,cvar,0.3810903809768876,0.3894610036755006,-0.00837062269861305
64,200,8,sampled_max,0.5710304487681268,0.7275421373755846,-0.1565116886074578
64,200,9,sw,0.26392077368713707,0.2648835504947778,-0.0009627768076407306
64,200,9,ebsw_exp,0.2774225919500203,0.2757123346632149,0.0017102572868054056
64,200,9,power_ebsw,0.3388978398196777,0.3278530404385079,0.011044799381169812
64,200,9,entropic,0.2704231656325033,0.2701509815203731,0.00027218411213020266
64,200,9,evar,0.3844403303371256,0.37414112682347095,0.010299203513654653
64,200,9,cvar,0.3932293650097339,0.3894610036755006,0.00376836133423325
64,200,9,sampled_max,0.620695381870994,0.7275421373755846,-0.10684675550459055
64,200,10,sw,0.26625305071449895,0.2648835504947778,0.0013695002197211537
