method,seed,control,learning_rate,target_step_norm,epoch,eval_independent_sw,train_power_loss,gradient_norm,update_norm,seconds_cum,diverged
sampled_max,3654,lr_grid,0.03,,90,2.5564578841421324,12.255439426656164,1.2377115691194052,0.037131347073582156,0.08555261790752411,False
sampled_max,3654,lr_grid,0.03,,100,2.5117689306918582,,,,0.09395534847863019,False
sampled_max,3654,normalized,,0.021952907087918014,0,3.0007393790825727,17.176671573164505,1.4652931265264173,0.021952907087918014,0.001111811026930809,False
sampled_max,3654,normalized,,0.021952907087918014,10,2.9738989457048457,16.854821202230596,1.451500137884535,0.021952907087918014,0.010524070356041193,False
sampled_max,3654,normalized,,0.021952907087918014,20,2.9470422830678222,16.50890880486509,1.436528315282416,0.021952907087918014,0.019995422568172216,False
sampled_max,3654,normalized,,0.021952907087918014,30,2.920222453479168,16.22612706978867,1.424171999346843,0.021952907087918014,0.02939242380671203,False
sampled_max,3654,normalized,,0.021952907087918014,40,2.8933916140348708,15.915041628211764,1.410453899823199,0.02195290708791801,0.038912137039005756,False
sampled_max,3654,normalized,,0.021952907087918014,50,2.8665796120602347,15.602409680478313,1.3965318507144004,0.021952907087918014,0.04830463556572795,False
sampled_max,3654,normalized,,0.021952907087918014,60,2.839772684945698,15.299622193562422,1.3829145939628025,0.021952907087918014,0.057789693819358945,False
sampled_max,3654,normalized,,0.021952907087918014,70,2.812959584507238,14.994546993460833,1.369057476581098,0.021952907087918017,0.06723099038936198,False
sampled_max,3654,normalized,,0.021952907087918014,80,2.786178703661938,14.685603805501778,1.3548802440392,0.021952907087918014,0.07675391458906233,False
sampled_max,3654,normalized,,0.021952907087918014,90,2.759369465009105,14.405025456628724,1.3418748757162833,0.021952907087918014,0.08641786058433354,False
sampled_max,3654,normalized,,0.021952907087918014,100,2.732607972079938,,,,0.09494268172420561,False
sw,1788,lr_grid,0.01,,0,2.7063702962734073,7.440041305924548,0.6728883844436446,0.006728883844436447,0.0011430350132286549,False
sw,1788,lr_grid,0.01,,10,2.6984113840146833,7.33589234885216,0.666633890293412,0.006666338902934121,0.010646437993273139,False
sw,1788,lr_grid,0.01,,20,2.690212707954375,6.045257322905883,0.5490554560865648,0.005490554560865647,0.02004741900600493,False
sw,1788,lr_grid,0.01,,30,2.682125362097877,7.197782301691028,0.6615622147394478,0.0066156221473944775,0.029652392491698265,False
sw,1788,lr_grid,0.01,,40,2.67417917748758,7.223665871055516,0.6606815517758512,0.0066068155177585125,0.03919951943680644,False
sw,1788,lr_grid,0.01,,50,2.666157472064726,7.157521645635491,0.6629488792380747,0.006629488792380746,0.04862197954207659,False
sw,1788,lr_grid,0.01,,60,2.657994456666012,6.853668257158933,0.6342695114050536,0.006342695114050536,0.05802930076606572,False
sw,1788,lr_grid,0.01,,70,2.649877128070225,6.823937823775457,0.6291224252516867,0.006291224252516868,0.06760324141941965,False
sw,1788,lr_grid,0.01,,80,2.641636306861743,6.824161915766594,0.6324342930100247,0.006324342930100248,0.0771105035673827,False
sw,1788,lr_grid,0.01,,90,2.6336174811293174,6.78750091053861,0.6355898744789554,0.006355898744789554,0.08655504579655826,False
sw,1788,lr_grid,0.01,,100,2.625934643037889,,,,0.09490289469249547,False
sw,1788,lr_grid,0.03,,0,2.7063702962734073,7.440041305924548,0.6728883844436446,0.020186651533309338,0.0010972358286380768,False
sw,1788,lr_grid,0.03,,10,2.682558326583721,7.250252568290795,0.6626781026229941,0.01988034307868982,0.010565279051661491,False
sw,1788,lr_grid,0.03,,20,2.658178898684178,5.902726815738336,0.5424623653217981,0.016273870959653946,0.019922201754525304,False
sw,1788,lr_grid,0.03,,30,2.6342812106652875,6.942924378837908,0.6495979479202655,0.019487938437607964,0.029187558917328715,False
sw,1788,lr_grid,0.03,,40,2.610943762289025,6.886308546900569,0.6448057467687176,0.019344172403061525,0.03879103413783014,False
sw,1788,lr_grid,0.03,,50,2.5875283771423003,6.7404999189072665,0.6430241380826852,0.019290724142480557,0.04822094296105206,False
sw,1788,lr_grid,0.03,,60,2.563851160416311,6.377469713149717,0.6114527871785203,0.018343583615355607,0.0576322334818542,False
sw,1788,lr_grid,0.03,,70,2.540451405670584,6.273061962583126,0.602652917792988,0.01807958753378964,0.06702170800417662,False
sw,1788,lr_grid,0.03,,80,2.5168472309359453,6.195670363964036,0.6021233753601541,0.018063701260804622,0.07648434792645276,False
sw,1788,lr_grid,0.03,,90,2.4940249845193727,6.087500900559707,0.6014813187390161,0.018044439562170483,0.08593796915374696,False
sw,1788,lr_grid,0.03,,100,2.4722917879749327,,,,0.09429221926257014,False
sw,1788,lr_grid,0.1,,0,2.7063702962734073,7.440041305924548,0.6728883844436446,0.06728883844436447,0.0011122319847345352,False
sw,1788,lr_grid,0.1,,10,2.6277463440235778,6.957996730637441,0.6490724649045277,0.06490724649045278,0.010587200988084078,False
sw,1788,lr_grid,0.1,,20,2.5489630693085643,5.429596180601559,0.5198747638230762,0.05198747638230762,0.019973188173025846,False
sw,1788,lr_grid,0.1,,30,2.4733945267981903,6.119528622080486,0.6094624108190948,0.060946241081909484,0.029399058781564236,False
sw,1788,lr_grid,0.1,,40,2.4011795928415745,5.825012286567724,0.592292272776754,0.0592292272776754,0.03877757443115115,False
sw,1788,lr_grid,0.1,,50,2.3302569923713983,5.46373033954192,0.5779598961848866,0.05779598961848866,0.04821538343094289,False
sw,1788,lr_grid,0.1,,60,2.2601104353603647,4.958262028237287,0.5380163810756661,0.05380163810756662,0.057610361371189356,False
sw,1788,lr_grid,0.1,,70,2.1922826184004465,4.674889722875327,0.5190629538796453,0.05190629538796454,0.06703571416437626,False
sw,1788,lr_grid,0.1,,80,2.125364447298214,4.421055019421787,0.5073476596300223,0.05073476596300223,0.07640922628343105,False
sw,1788,lr_grid,0.1,,90,2.0621114670588345,4.162464794144027,0.4960492829952941,0.04960492829952941,0.08588107349351048,False
sw,1788,lr_grid,0.1,,100,2.0031425525623616,,,,0.09425832773558795,False
sw,1788,normalized,,0.021952907087918014,0,2.7063702962734073,7.440041305924548,0.6728883844436446,0.021952907087918014,0.00106711289845407,False
sw,1788,normalized,,0.021952907087918014,10,2.6795570255159986,7.234064015508262,0.661963500690378,0.021952907087918014,0.010546150850132108,False
sw,1788,normalized,,0.021952907087918014,20,2.6527485002820175,5.878717812260561,0.5413335869171251,0.02195290708791801,0.020053423242643476,False
sw,1788,normalized,,0.021952907087918014,30,2.6259614502782838,6.899027751518877,0.647489340133796,0.021952907087918014,0.02957193902693689,False
sw,1788,normalized,,0.021952907087918014,40,2.599219596661334,6.824653045560762,0.6418890026955825,0.02195290708791801,0.03910375130362809,False
sw,1788,normalized,,0.021952907087918014,50,2.572434923834306,6.661905949466074,0.6392092306085113,0.021952907087918014,0.04856606759130955,False
sw,1788,normalized,,0.021952907087918014,60,2.545715506890254,6.287686580829351,0.6070894289411195,0.02195290708791801,0.05819712043739855,False
sw,1788,normalized,,0.021952907087918014,70,2.5189469437939196,6.167531904519633,0.5974858528931652,0.021952907087918017,0.06774980458430946,False
sw,1788,normalized,,0.021952907087918014,80,2.4921753182903426,6.0749842519383925,0.5961277749242601,0.021952907087918014,0.07734438986517489,False
sw,1788,normalized,,0.021952907087918014,90,2.465437692934987,5.948891678270594,0.5945268457128231,0.021952907087918014,0.08684265217743814,False
sw,1788,normalized,,0.021952907087918014,100,2.4387902325793096,,,,0.09524097386747599,False
ebsw_exp,1788,lr_grid,0.003,,0,2.7063702962734073,14.17025684538471,1.3419680981630318,0.004025904294489096,0.0011814930476248264,False
ebsw_exp,1788,lr_grid,0.003,,10,2.701505150208993,14.069293037123828,1.3294094841269617,0.003988228452380885,0.011293260846287012,False
ebsw_exp,1788,lr_grid,0.003,,20,2.696671787651687,14.112774143844273,1.348460704831787,0.004045382114495361,0.021298773819580674,False
ebsw_exp,1788,lr_grid,0.003,,30,2.691823306850309,14.066110947836094,1.3479504356130414,0.004043851306839125,0.03135419311001897,False
ebsw_exp,1788,lr_grid,0.003,,40,2.686981862704903,14.029518067082137,1.335927295701571,0.004007781887104714,0.04137691459618509,False
ebsw_exp,1788,lr_grid,0.003,,50,2.682147599013994,13.939297363719323,1.3423100872570055,0.004026930261771016,0.05142335454002023,False
ebsw_exp,1788,lr_grid,0.003,,60,2.6773308991328006,13.904890575623197,1.3345577911020647,0.004003673373306194,0.06141979061067104,False
ebsw_exp,1788,lr_grid,0.003,,70,2.672526968156516,13.877562275620704,1.3279772612554335,0.003983931783766301,0.07145233964547515,False
ebsw_exp,1788,lr_grid,0.003,,80,2.6677262128553325,13.756848584645388,1.3248667279922923,0.003974600183976878,0.08146897447295487,False
ebsw_exp,1788,lr_grid,0.003,,90,2.6629362741693994,13.671228826564434,1.325586198827785,0.003976758596483355,0.09147909027524292,False
ebsw_exp,1788,lr_grid,0.003,,100,2.658151137755505,,,,0.100404356373474,False
ebsw_exp,1788,lr_grid,0.01,,0,2.7063702962734073,14.17025684538471,1.3419680981630318,0.013419680981630319,0.0012194549199193716,False
ebsw_exp,1788,lr_grid,0.01,,10,2.690186312327425,13.944976201096607,1.3235713942642002,0.013235713942642004,0.011302205501124263,False
ebsw_exp,1788,lr_grid,0.01,,20,2.6741803745420243,13.862596071797935,1.336912284498848,0.013369122844988481,0.02140975184738636,False
ebsw_exp,1788,lr_grid,0.01,,30,2.6581966317384085,13.69285197856102,1.3307635651878094,0.013307635651878095,0.03146498370915651,False
ebsw_exp,1788,lr_grid,0.01,,40,2.642308502940571,13.538911394716399,1.3130951021382065,0.013130951021382065,0.04155745659954846,False
ebsw_exp,1788,lr_grid,0.01,,50,2.626512275903375,13.326790193550229,1.313592097558652,0.013135920975586518,0.05152336065657437,False
ebsw_exp,1788,lr_grid,0.01,,60,2.610845872554954,13.178713769017643,1.3011010225121744,0.013011010225121746,0.06182958907447755,False
ebsw_exp,1788,lr_grid,0.01,,70,2.5952939713952423,13.039583380303805,1.2885320274005767,0.012885320274005768,0.07190483203157783,False
ebsw_exp,1788,lr_grid,0.01,,80,2.57982167402421,12.807512051847805,1.2790368261510607,0.012790368261510608,0.08203654643148184,False
ebsw_exp,1788,lr_grid,0.01,,90,2.5644537335863267,12.609526630477262,1.2733140736761162,0.012733140736761161,0.0922497664578259,False
ebsw_exp,1788,lr_grid,0.01,,100,2.5491773794310486,,,,0.10121824452653527,False
ebsw_exp,1788,lr_grid,0.03,,0,2.7063702962734073,14.17025684538471,1.3419680981630318,0.04025904294489095,0.0012340848334133625,False
ebsw_exp,1788,lr_grid,0.03,,10,2.6581007572157564,13.595419310830966,1.307308408438574,0.039219252253157214,0.011542594525963068,False
ebsw_exp,1788,lr_grid,0.03,,20,2.6109760317732147,13.17065878321999,1.3043720300805492,0.03913116090241647,0.021692288108170033,False
ebsw_exp,1788,lr_grid,0.03,,30,2.5645215402396433,12.677488508762345,1.2824819814397381,0.03847445944319214,0.031852494459599257,False
ebsw_exp,1788,lr_grid,0.03,,40,2.5189407425202295,12.226601224032818,1.249587453263082,0.037487623597892455,0.04195774788968265,False
ebsw_exp,1788,lr_grid,0.03,,50,2.474190627875799,11.715198979378528,1.2344155866676232,0.03703246760002869,0.052023818949237466,False
ebsw_exp,1788,lr_grid,0.03,,60,2.4303920392735683,11.296957662336094,1.2099953753323627,0.03629986125997088,0.06210561585612595,False
ebsw_exp,1788,lr_grid,0.03,,70,2.387497173436763,10.90611452505959,1.181599762740629,0.035447992882218865,0.07210544077679515,False
ebsw_exp,1788,lr_grid,0.03,,80,2.3453773579119916,10.432981761257341,1.1566675805058566,0.034700027415175694,0.08212018688209355,False
ebsw_exp,1788,lr_grid,0.03,,90,2.3040710245685645,10.000997938171585,1.134347636585591,0.03403042909756773,0.09221982187591493,False
ebsw_exp,1788,lr_grid,0.03,,100,2.26361728584242,,,,0.1011956341098994,False
ebsw_exp,1788,normalized,,0.021952907087918014,0,2.7063702962734073,14.17025684538471,1.3419680981630318,0.021952907087918014,0.0012032741215080023,False
ebsw_exp,1788,normalized,,0.021952907087918014,10,2.6798782715550162,13.832223615339355,1.3182512683501098,0.021952907087918014,0.011409233324229717,False
ebsw_exp,1788,normalized,,0.021952907087918014,20,2.6534080590187417,13.633390609942708,1.32622814987997,0.02195290708791801,0.02153056301176548,False
ebsw_exp,1788,normalized,,0.021952907087918014,30,2.6269646673484646,13.350327580366352,1.3146401927241107,0.021952907087918014,0.031704983906820416,False
ebsw_exp,1788,normalized,,0.021952907087918014,40,2.6005253816260208,13.08744927234828,1.2916494594772647,0.021952907087918017,0.042083913926035166,False
ebsw_exp,1788,normalized,,0.021952907087918014,50,2.574078511343469,12.761209961333574,1.286403181732866,0.02195290708791801,0.052199786994606256,False
ebsw_exp,1788,normalized,,0.021952907087918014,60,2.547652080642719,12.504914718212861,1.2692572839511027,0.021952907087918014,0.062357850605621934,False
ebsw_exp,1788,normalized,,0.021952907087918014,70,2.521223867742141,12.258801611560486,1.2505235181502206,0.021952907087918014,0.07244688016362488,False
ebsw_exp,1788,normalized,,0.021952907087918014,80,2.494817174047353,11.920147757854995,1.234603958318904,0.02195290708791801,0.08254419662989676,False
ebsw_exp,1788,normalized,,0.021952907087918014,90,2.4684160693712194,11.613924861530712,1.2221233469158677,0.021952907087918017,0.09272336703725159,False
ebsw_exp,1788,normalized,,0.021952907087918014,100,2.4420339869705674,,,,0.10175647051073611,False
evar,1788,lr_grid,0.01,,0,2.7063702962734073,11.882391763477262,1.0912113722628212,0.010912113722628212,0.002800324931740761,False
evar,1788,lr_grid,0.01,,10,2.6931077316673013,11.872542156925565,1.0987481642263899,0.010987481642263899,0.030151574639603496,False
evar,1788,lr_grid,0.01,,20,2.679658283986736,10.777060853168747,0.9974542144518015,0.009974542144518017,0.0566493954975158,False
evar,1788,lr_grid,0.01,,30,2.666399708425508,11.506905633963278,1.0739399270756458,0.010739399270756459,0.0835477476939559,False
evar,1788,lr_grid,0.01,,40,2.6532753961795783,11.754826078487135,1.1030433841279994,0.011030433841279995,0.11115091852843761,False
evar,1788,lr_grid,0.01,,50,2.640167550414607,11.401007384710091,1.0800520014005264,0.010800520014005265,0.13853792822919786,False
evar,1788,lr_grid,0.01,,60,2.6269722193973575,10.82576288401903,1.0222036628403082,0.010222036628403082,0.16576740331947803,False
evar,1788,lr_grid,0.01,,70,2.6138730025586208,11.217730480822336,1.0680500822795795,0.010680500822795796,0.1928152833133936,False
evar,1788,lr_grid,0.01,,80,2.600726781580909,10.84659319245075,1.0379782281918906,0.010379782281918905,0.2202748127747327,False
evar,1788,lr_grid,0.01,,90,2.587778273712117,10.856714442126567,1.0449182404252224,0.010449182404252225,0.247715360019356,False
evar,1788,lr_grid,0.01,,100,2.575203757004188,,,,0.2725763206835836,False
evar,1788,lr_grid,0.03,,0,2.7063702962734073,11.882391763477262,1.0912113722628212,0.03273634116788464,0.0027575429994612932,False
evar,1788,lr_grid,0.03,,10,2.666767844047319,11.636793724461832,1.087759778639812,0.03263279335919437,0.03038745140656829,False
evar,1788,lr_grid,0.03,,20,2.627025192995854,10.35019488822894,0.9772428803258523,0.029317286409775562,0.057567977579310536,False
evar,1788,lr_grid,0.03,,30,2.588259034923821,10.827701803769653,1.0415072386609459,0.031245217159828375,0.08480826229788363,False
evar,1788,lr_grid,0.03,,40,2.5502832618358626,10.839615427157153,1.058987549458992,0.03176962648376976,0.11207629088312387,False
evar,1788,lr_grid,0.03,,50,2.512753209798326,10.302593810950373,1.026326813142692,0.030789804394280758,0.13925959262996912,False
evar,1788,lr_grid,0.03,,60,2.4753718213975757,9.58926174452241,0.9615232859646263,0.028845698578938785,0.1658624606207013,False
evar,1788,lr_grid,0.03,,70,2.438652035770259,9.731835912374745,0.9940756081661564,0.02982226824498469,0.19340258208103478,False
evar,1788,lr_grid,0.03,,80,2.4021942961145926,9.218595481444137,0.9562429083883832,0.028687287251651497,0.22052140138112009,False
evar,1788,lr_grid,0.03,,90,2.3666643086738732,9.03998679208946,0.9529653530626512,0.028588960591879535,0.24780052388086915,False
evar,1788,lr_grid,0.03,,100,2.332517310899904,,,,0.2720483068842441,False
evar,1788,lr_grid,0.1,,0,2.7063702962734073,11.882391763477262,1.0912113722628212,0.10912113722628214,0.0027749778237193823,False
evar,1788,lr_grid,0.1,,10,2.5764992058683718,10.846371749763584,1.0499782302037595,0.10499782302037595,0.02982452674768865,False
evar,1788,lr_grid,0.1,,20,2.450876540853787,8.983281417614744,0.9097095027783771,0.09097095027783772,0.05701228603720665,False
evar,1788,lr_grid,0.1,,30,2.332797084481208,8.748564103301995,0.9354512280423604,0.09354512280423603,0.0839051017537713,False
evar,1788,lr_grid,0.1,,40,2.2213271646600448,8.159797231796896,0.9178052801682938,0.09178052801682937,0.11068283743225038,False
evar,1788,lr_grid,0.1,,50,2.115201819047129,7.226118521079678,0.8580448130430465,0.08580448130430465,0.13780814339406788,False
evar,1788,lr_grid,0.1,,60,2.0133848560975243,6.275553743413578,0.7756276789966365,0.07756276789966367,0.16510061221197248,False
evar,1788,lr_grid,0.1,,70,1.9171124388501872,5.921350577945871,0.7731692456771007,0.07731692456771007,0.19239431619644165,False
evar,1788,lr_grid,0.1,,80,1.8251456240475517,5.222604540349306,0.7169786818902777,0.07169786818902775,0.220529074780643,False
evar,1788,lr_grid,0.1,,90,1.738887817133139,4.76836641602078,0.6893228628153683,0.06893228628153684,0.2480794438160956,False
evar,1788,lr_grid,0.1,,100,1.659040202245871,,,,0.2730539496988058,False
evar,1788,normalized,,0.021952907087918014,0,2.7063702962734073,11.882391763477262,1.0912113722628212,0.021952907087918017,0.002821095986291766,False
evar,1788,normalized,,0.021952907087918014,10,2.679663204583106,11.751904196058033,1.093116092701291,0.021952907087918014,0.0305469271261245,False
evar,1788,normalized,,0.021952907087918014,20,2.6529749269144065,10.55959337263771,0.9872098744800759,0.021952907087918014,0.058040293864905834,False
evar,1788,normalized,,0.021952907087918014,30,2.6262836781313963,11.155694377731788,1.0573023610239443,0.021952907087918014,0.08493056381121278,False
evar,1788,normalized,,0.021952907087918014,40,2.5995987232902027,11.2733420115761,1.080037702826574,0.02195290708791801,0.11182762030512094,False
evar,1788,normalized,,0.021952907087918014,50,2.5729353715385743,10.814679858159533,1.0516614586565638,0.021952907087918017,0.13876370969228446,False
evar,1788,normalized,,0.021952907087918014,60,2.5462966552880917,10.158608947145801,0.9898951265090351,0.021952907087918014,0.1663284064270556,False
evar,1788,normalized,,0.021952907087918014,70,2.5196465321507158,10.405876948890109,1.0283037717005745,0.021952907087918017,0.193476477637887,False
evar,1788,normalized,,0.021952907087918014,80,2.4930150915324902,9.947285411071823,0.9935144771204232,0.021952907087918014,0.22039231355302036,False
evar,1788,normalized,,0.021952907087918014,90,2.466382585537807,9.839281558585597,0.9942842970701536,0.021952907087918014,0.2476897956803441,False
evar,1788,normalized,,0.021952907087918014,100,2.439766966720457,,,,0.2721429367084056,False
cvar,1788,lr_grid,0.01,,0,2.7063702962734073,13.89525978825457,1.286717432222429,0.012867174322224291,0.0012092080432921648,False
cvar,1788,lr_grid,0.01,,10,2.6907182486684507,13.806238655974632,1.2865988762232183,0.01286598876223218,0.01121927029453218,False
cvar,1788,lr_grid,0.01,,20,2.6751719209058593,13.086844674663443,1.2229554515802794,0.012229554515802795,0.02124436548911035,False
cvar,1788,lr_grid,0.01,,30,2.6597973658373237,13.232763661023004,1.2466057763172969,0.012466057763172968,0.03126550232991576,False
cvar,1788,lr_grid,0.01,,40,2.644567736573523,13.454027067804244,1.2775824076976028,0.012775824076976031,0.04146644612774253,False
cvar,1788,lr_grid,0.01,,50,2.6294131525160074,13.000637555428337,1.239967120341609,0.01239967120341609,0.0514960796572268,False
cvar,1788,lr_grid,0.01,,60,2.614244747484057,12.544775318614475,1.201259587147657,0.01201259587147657,0.06155804707668722,False
cvar,1788,lr_grid,0.01,,70,2.5991734746281865,12.945229383734572,1.2515215778128002,0.012515215778128,0.07162748090922832,False
cvar,1788,lr_grid,0.01,,80,2.5841629462429716,12.605195127638234,1.2245368419670666,0.012245368419670666,0.08168716123327613,False
cvar,1788,lr_grid,0.01,,90,2.5692488022119555,12.43154777114417,1.2140297893124687,0.012140297893124688,0.0917512159794569,False
cvar,1788,lr_grid,0.01,,100,2.5546482352692768,,,,0.10075205890461802,False
cvar,1788,lr_grid,0.03,,0,2.7063702962734073,13.89525978825457,1.286717432222429,0.03860152296667287,0.0011859231162816286,False
cvar,1788,lr_grid,0.03,,10,2.65967706504481,13.478300997053491,1.2713064777017442,0.038139194331052326,0.011225864524021745,False
cvar,1788,lr_grid,0.03,,20,2.613871935323187,12.475074480786331,1.194064762436387,0.0358219428730916,0.021253259386867285,False
cvar,1788,lr_grid,0.03,,30,2.569127935203639,12.315757897641346,1.2025940044402237,0.03607782013320671,0.03129736613482237,False
cvar,1788,lr_grid,0.03,,40,2.525350097760582,12.224547184828905,1.217946142410626,0.03653838427231877,0.04143139603547752,False
cvar,1788,lr_grid,0.03,,50,2.48232920345038,11.536973113146644,1.1680617943378806,0.035041853830136416,0.05150513839907944,False
cvar,1788,lr_grid,0.03,,60,2.4397993865572576,10.870700311448134,1.118197141440746,0.033545914243222376,0.06159736029803753,False
cvar,1788,lr_grid,0.03,,70,2.3980689213946773,10.94622395477672,1.1510619805853635,0.0345318594175609,0.071612837491557,False
cvar,1788,lr_grid,0.03,,80,2.357029160215361,10.40771796769704,1.1128225946034276,0.033384677838102825,0.08190701436251402,False
cvar,1788,lr_grid,0.03,,90,2.3167581124962,10.021002181175158,1.0905332948199566,0.0327159988445987,0.09188527427613735,False
cvar,1788,lr_grid,0.03,,100,2.2778213384731885,,,,0.10092379921115935,False
cvar,1788,lr_grid,0.1,,0,2.7063702962734073,13.89525978825457,1.286717432222429,0.12867174322224292,0.0011076349765062332,False
cvar,1788,lr_grid,0.1,,10,2.5537382340885757,12.387803555655609,1.2180875962493865,0.12180875962493866,0.011407827027142048,False
cvar,1788,lr_grid,0.1,,20,2.41041097118064,10.545522826986765,1.0977879147205805,0.10977879147205806,0.021686364663764834,False
cvar,1788,lr_grid,0.1,,30,2.2764092132438916,9.571860600147167,1.0602938827703323,0.10602938827703325,0.03173444629646838,False
cvar,1788,lr_grid,0.1,,40,2.1509674813517794,8.731492311360498,1.0296699828869618,0.10296699828869618,0.04191171959973872,False
cvar,1788,lr_grid,0.1,,50,2.0331282140514837,7.586474197645316,0.9472184919776694,0.09472184919776694,0.051965133752673864,False
cvar,1788,lr_grid,0.1,,60,1.9217457776470053,6.579013476845249,0.869161539063834,0.08691615390638341,0.062061939388513565,False
cvar,1788,lr_grid,0.1,,70,1.8173965016430265,6.075424077991963,0.8570558410874033,0.08570558410874032,0.0722379763610661,False
cvar,1788,lr_grid,0.1,,80,1.7194653305001093,5.3136376544244985,0.7947687480613367,0.07947687480613368,0.08229063428007066,False
cvar,1788,lr_grid,0.1,,90,1.627705657209072,4.705392972356912,0.7462301639775247,0.07462301639775248,0.0924011159222573,False
cvar,1788,lr_grid,0.1,,100,1.5430209885917692,,,,0.10142864077351987,False
cvar,1788,normalized,,0.021952907087918014,0,2.7063702962734073,13.89525978825457,1.286717432222429,0.021952907087918017,0.0011947238817811012,False
cvar,1788,normalized,,0.021952907087918014,10,2.6798258519935163,13.690732861217114,1.281208233389383,0.02195290708791801,0.01142431958578527,False
cvar,1788,normalized,,0.021952907087918014,20,2.6532791694540543,12.866743820685677,1.212641647739361,0.021952907087918014,0.02156103542074561,False
cvar,1788,normalized,,0.021952907087918014,30,2.626727882652868,12.894639219570248,1.230620287228369,0.021952907087918014,0.03177710110321641,False
cvar,1788,normalized,,0.021952907087918014,40,2.6001728728937943,12.989584280715887,1.255379074862887,0.021952907087918014,0.04191140760667622,False
cvar,1788,normalized,,0.021952907087918014,50,2.5736634772627784,12.436028010878076,1.2128146143857639,0.02195290708791801,0.05227109347470105,False
cvar,1788,normalized,,0.021952907087918014,60,2.5471806592786947,11.887592437003173,1.16945349786629,0.021952907087918014,0.06239638361148536,False
cvar,1788,normalized,,0.021952907087918014,70,2.520693715067463,12.146076736681476,1.2121865132048575,0.021952907087918017,0.07242435729131103,False
cvar,1788,normalized,,0.021952907087918014,80,2.4942177574772693,11.71101054169997,1.1803758666568276,0.021952907087918017,0.08277667174115777,False
cvar,1788,normalized,,0.021952907087918014,90,2.4677457425039857,11.432816147237954,1.1643083169831718,0.021952907087918014,0.09300073073245585,False
cvar,1788,normalized,,0.021952907087918014,100,2.441265596259276,,,,0.10201042122207582,False
sampled_max,1788,lr_grid,0.003,,0,2.7063702962734073,14.481672394733643,1.3454400950401715,0.004036320285120514,0.001141462940722704,False
sampled_max,1788,lr_grid,0.003,,10,2.7015034452195703,14.415658523656564,1.3423700367100981,0.004027110110130295,0.01067289523780346,False
sampled_max,1788,lr_grid,0.003,,20,2.6966520909299083,14.372415923907667,1.3403551732613481,0.004021065519784045,0.020215737633407116,False
sampled_max,1788,lr_grid,0.003,,30,2.691805372979527,14.319330514915508,1.3378775408700299,0.00401363262261009,0.029635741841048002,False
sampled_max,1788,lr_grid,0.003,,40,2.6869676955884834,14.265987522944663,1.3353832559861172,0.004006149767958351,0.03906074305996299,False
sampled_max,1788,lr_grid,0.003,,50,2.682143481146289,14.212255443781658,1.3328660587143433,0.003998598176143031,0.04850375326350331,False
sampled_max,1788,lr_grid,0.003,,60,2.6773288696097883,14.157190711558782,1.3302814886124092,0.0039908444658372285,0.05785612924955785,False
sampled_max,1788,lr_grid,0.003,,70,2.6725185240225513,14.105646378021858,1.3278575967522768,0.00398357279025683,0.06724280375055969,False
sampled_max,1788,lr_grid,0.003,,80,2.6677191373534836,14.052714142837083,1.325363824711779,0.003976091474135337,0.0766941187903285,False
sampled_max,1788,lr_grid,0.003,,90,2.662927203454295,13.990271839563864,1.3224159632829162,0.003967247889848749,0.08602715888991952,False
sampled_max,1788,lr_grid,0.003,,100,2.6581516577238724,,,,0.09442830784246325,False
sampled_max,1788,lr_grid,0.01,,0,2.7063702962734073,14.481672394733643,1.3454400950401715,0.013454400950401714,0.0012082071043550968,False
sampled_max,1788,lr_grid,0.01,,10,2.6901805989074807,14.290150736624998,1.3365136894465859,0.01336513689446586,0.010643216781318188,False
sampled_max,1788,lr_grid,0.01,,20,2.674115437547053,14.123264959983217,1.328686614667997,0.013286866146679968,0.020059708273038268,False
sampled_max,1788,lr_grid,0.01,,30,2.658136447198783,13.94853105073394,1.3204417372007533,0.01320441737200753,0.029429880203679204,False
sampled_max,1788,lr_grid,0.01,,40,2.642260726132836,13.775515623318555,1.3122269060321923,0.013122269060321922,0.038793027866631746,False
sampled_max,1788,lr_grid,0.01,,50,2.6265012049613694,13.604154526718442,1.304039614367526,0.013040396143675258,0.0481501747854054,False
sampled_max,1788,lr_grid,0.01,,60,2.610843399913544,13.433353630134352,1.2958276134450888,0.012958276134450886,0.05745359440334141,False
sampled_max,1788,lr_grid,0.01,,70,2.5952705747804194,13.267978823386827,1.287826600487563,0.012878266004875629,0.06694532441906631,False
sampled_max,1788,lr_grid,0.01,,80,2.5798003386355637,13.102954233847019,1.2797926704083271,0.012797926704083272,0.07638783613219857,False
sampled_max,1788,lr_grid,0.01,,90,2.5644261776823334,12.931096289969513,1.2713721077034015,0.012713721077034015,0.08589912508614361,False
sampled_max,1788,lr_grid,0.01,,100,2.5491756103601713,,,,0.0942665261682123,False
sampled_max,1788,lr_grid,0.03,,0,2.7063702962734073,14.481672394733643,1.3454400950401715,0.04036320285120514,0.0011230520904064178,False
sampled_max,1788,lr_grid,0.03,,10,2.6580841609285075,13.937255707155288,1.3199079374692808,0.03959723812407843,0.010607818141579628,False
sampled_max,1788,lr_grid,0.03,,20,2.610786830997253,13.43432144523196,1.2958742919951745,0.03887622875985523,0.0199882835149765,False
