dataset,method,sampling,aggregation,update,subject,seed,epochs,N_proj,sigma,d,m,lew_initial,lew_final,relative_lew_auc,final_relative_lew,lew_reduction_pct,initial_objective_power,final_objective_power,training_objective_reduction_pct,optimization_ms,evaluation_ms,mean_gradient_norm,mean_update_norm,diverged,nan,overfit_gap
BNCI2014_001,fixed_uniform_raw_power,fixed,uniform,raw_power,8,3654,500,500,0.0,22,253,10.270850778196136,7.593549865167816,0.7446006876088607,0.7393301712929244,26.06698287070755,0.0105016375792957,9.145478158562735e-06,99.91291378997316,901.6428152099252,5574.123883852735,2.2827854909822794e-05,0.06834687098749859,False,False,73.84593091926561
BNCI2014_001,fixed_uniform_raw_power,fixed,uniform,raw_power,1,6398,500,500,0.0,22,253,7.00240537723237,5.952415019977723,0.853141148759732,0.8500529031540237,14.994709684597629,0.0045735860696544,7.443429749754742e-06,99.83725178369022,982.5561770703644,5535.507052438334,1.573714548566729e-05,0.04711720205290242,False,False,84.8425420990926
BNCI2014_001,fixed_uniform_raw_power,fixed,uniform,raw_power,3,6398,500,500,0.0,22,253,10.198606317621376,8.071871192261645,0.7950716453090771,0.7914680634661707,20.85319365338293,0.0095854557060954,8.124395059282187e-06,99.91524247455322,915.0598398409784,5825.291940476745,2.1952808838968224e-05,0.06572697257176804,False,False,79.0620488211703
BNCI2014_001,fixed_uniform_raw_power,fixed,uniform,raw_power,8,6398,500,500,0.0,22,253,10.270850778196136,7.601877347019737,0.7443358928073731,0.7401409592239107,25.985904077608936,0.0110825027651553,9.14289907926481e-06,99.91750149516758,935.0307323038578,6114.783275406808,2.2576812976835674e-05,0.06759524843364718,False,False,73.93159741755865
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,1,1788,500,500,0.0,22,253,7.00240537723237,6.007917208363353,0.8588381092076041,0.8579790635797098,14.202093642029027,0.0046932295011499,0.0001434691219505,96.94306187423078,901.0042913723736,5376.161096151918,0.006129259348903124,3.603583948794408,False,False,82.74096823220175
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,1788,500,500,0.0,22,253,10.198606317621376,8.06277299854825,0.7924875513835664,0.7905759617975657,20.94240382024343,0.0089617316523775,0.0001466973450381,98.36306920661721,906.9232994224876,5818.121601361781,0.006114069329630244,3.594653259698437,False,False,77.42066538637378
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,1788,500,500,0.0,22,253,10.270850778196136,7.637760821796578,0.7461403453512817,0.7436346790287993,25.636532097120067,0.0101709023399201,0.0001528884431601,98.49680551390192,930.4084854666144,5865.314130205661,0.006148853824721142,3.6151041561348727,False,False,72.86027341678185
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,1,3654,500,500,0.0,22,253,7.00240537723237,5.993647638762565,0.8568411953910658,0.855941253879748,14.4058746120252,0.0046583508594839,0.0001430587540469,96.92898284474111,913.5381709784268,5761.634177993983,0.0061267861041636494,3.602129850584939,False,False,82.52310823271591
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,3654,500,500,0.0,22,253,10.198606317621376,8.033867043982884,0.7896121066468303,0.7877416574166405,21.225834258335947,0.0090762810591707,0.0001462554989059,98.38859662947388,930.4195395670832,5765.765025978908,0.006116598797530834,3.5961404132689885,False,False,77.16276237113793
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,3654,500,500,0.0,22,253,10.270850778196136,7.612379360045318,0.743665228120847,0.7411634658548,25.88365341452,0.0105016375792957,0.0001529790213173,98.54328412914475,944.1511316690594,5872.332188067958,0.0061477386464881606,3.614448507849876,False,False,72.65963071462475
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,1,6398,500,500,0.0,22,253,7.00240537723237,5.966075274471461,0.8529839117200163,0.8520036977392891,14.799630226071095,0.0045735860696544,0.0001546916274454,96.61771692738498,1052.2104252595454,5829.88962251693,0.0062539165057257035,3.676873803874299,False,False,81.81808670131389
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,3,6398,500,500,0.0,22,253,10.198606317621376,8.087269974234259,0.7948092245508374,0.792977954278017,20.7022045721983,0.0095854557060954,0.0001581483168982,98.35012208342235,860.3318210225552,5179.212517803535,0.006246618537579989,3.672583099341882,False,False,77.64791751122405
BNCI2014_001,fixed_uniform_raw_rooted,fixed,uniform,raw_rooted,8,6398,500,500,0.0,22,253,10.270850778196136,7.619895973404625,0.7442312939045624,0.7418953052633974,25.810469473660266,0.0110825027651553,0.0001654185649374,98.50738981579597,903.0123483389616,5189.8049677256495,0.006300640703860228,3.704344426478646,False,False,72.69692034213571
BNCI2014_001,resampled_spectral_normalized_power_s1,resampled,spectral,normalized_power,1,1788,500,500,1.0,22,253,7.00240537723237,4.953127017876517,0.7508232069799498,0.7073465118116584,29.265348818834156,0.011431575454152,0.0003061891903077,97.32154862174757,1236.0235766973346,5065.814942354336,0.0002035909797304112,2.7881076827280467,False,False,68.05619980291341
BNCI2014_001,resampled_spectral_normalized_power_s1,resampled,spectral,normalized_power,3,1788,500,500,1.0,22,253,10.198606317621376,6.208384892514852,0.6731438487195157,0.608748362194143,39.12516378058571,0.0230715957997395,0.0004037577134608,98.24997925169373,1218.9610176719725,4901.907782303169,0.00025394550993398924,2.7881076827280467,False,False,59.12481547110802
BNCI2014_001,resampled_spectral_normalized_power_s1,resampled,spectral,normalized_power,8,1788,500,500,1.0,22,253,10.270850778196136,6.358273657365568,0.6652465957028969,0.6190600754188221,38.09399245811779,0.0263764776839862,0.0003901651591741,98.52078369277118,1241.6184106841683,5497.086937306449,0.0002558215506732048,2.7881076827280467,False,False,60.426791234653386
BNCI2014_001,resampled_spectral_normalized_power_s1,resampled,spectral,normalized_power,1,3654,500,500,1.0,22,253,7.00240537723237,4.978593375434463,0.753133241669527,0.7109833131943301,28.901668680566996,0.0123138744578976,0.0003190341654901,97.4091487891897,1264.4157940521836,5392.45909685269,0.00020395695697098302,2.7881076827280467,False,False,68.5074801086227
BNCI2014_001,resampled_spectral_normalized_power_s1,resampled,spectral,normalized_power,3,3654,500,500,1.0,22,253,10.198606317621376,6.1872077837276125,0.6744730980596967,0.6066718913384488,39.33281086615512,0.0240373052474035,0.00038109728878,98.41455901625594,1253.335767192766,5144.69672809355,0.00025408333098356185,2.7881076827280467,False,False,59.081748150100815
BNCI2014_001,resampled_spectral_normalized_power_s1,resampled,spectral,normalized_power,8,3654,500,500,1.0,22,253,10.270850778196136,6.318144598648245,0.6640594752020056,0.6151529931737454,38.484700682625466,0.0293495712606744,0.0003924507341337,98.66283997592991,1257.2836093604565,5314.926702063531,0.0002559952325360002,2.7881076827280467,False,False,60.17813929330445
BNCI2014_001,resampled_spectral_normalized_power_s1,resampled,spectral,normalized_power,1,6398,500,500,1.0,22,253,7.00240537723237,4.9337742835231735,0.7517140304088107,0.7045827851619179,29.541721483808217,0.0118515652022794,0.0002974881489247,97.48988303361413,1160.8448179904372,4795.350483618677,0.000203681012746237,2.7881076827280467,False,False,67.94816154980592
BNCI2014_001,resampled_spectral_normalized_power_s1,resampled,spectral,normalized_power,3,6398,500,500,1.0,22,253,10.198606317621376,6.224335645564207,0.6780745490097388,0.6103123752124507,38.96876247875493,0.0248914691208135,0.0003675820572832,98.52326089914942,1216.8714662548157,5014.859516872093,0.00025386755049644163,2.7881076827280467,False,False,59.55449842039449
BNCI2014_001,resampled_spectral_normalized_power_s1,resampled,spectral,normalized_power,8,6398,500,500,1.0,22,253,10.270850778196136,6.372179119659084,0.6669363696060214,0.6204139518010041,37.958604819899584,0.029477111968222,0.000373148401949,98.73410800097624,1229.3995232321322,5066.5583978407085,0.00025585228541070705,2.7881076827280467,False,False,60.77550318107665
BNCI2014_001,resampled_spectral_raw_power_s1,resampled,spectral,raw_power,1,1788,500,500,1.0,22,253,7.00240537723237,5.1724057372948415,0.7783374346727011,0.7386612826090315,26.13387173909685,0.011431575454152,0.0002969190028704,97.40264144639347,1137.887116521597,5112.4995071440935,0.000202206067711909,0.6054073883591584,False,False,71.26876970729663
BNCI2014_001,resampled_spectral_raw_power_s1,resampled,spectral,raw_power,3,1788,500,500,1.0,22,253,10.198606317621376,6.797481970757752,0.7096911562685126,0.6665108701188821,33.348912988111785,0.0230715957997395,0.0004097660050745,98.2239373096198,1169.2577665671706,5445.840784814209,0.0002475315933262926,0.7411125548692884,False,False,64.87502432150802
BNCI2014_001,resampled_spectral_raw_power_s1,resampled,spectral,raw_power,8,1788,500,500,1.0,22,253,10.270850778196136,6.710292146122611,0.6875046351081323,0.6533336226019181,34.666637739808195,0.0263764776839862,0.0003830902119102,98.54760663459328,1186.6552061401308,5375.905079999939,0.0002416597503726884,0.7235321867447255,False,False,63.880968894785084
BNCI2014_001,resampled_spectral_raw_power_s1,resampled,spectral,raw_power,1,3654,500,500,1.0,22,253,7.00240537723237,5.121926122608977,0.7742114659604049,0.7314523862417927,26.854761375820736,0.0123138744578976,0.0002907672148352,97.63870245852057,1173.876664135605,5227.158597903326,0.00020205036412946343,0.6049412099685983,False,False,70.78394108269984
BNCI2014_001,resampled_spectral_raw_power_s1,resampled,spectral,raw_power,3,3654,500,500,1.0,22,253,10.198606317621376,6.788653955640919,0.7096920668216974,0.6656452601676892,33.435473983231084,0.0240373052474035,0.000383817761376,98.40324130585537,1216.6591957211494,5410.796437878162,0.00024733414128426937,0.7405213810907731,False,False,64.9677673226243
BNCI2014_001,resampled_spectral_raw_power_s1,resampled,spectral,raw_power,8,3654,500,500,1.0,22,253,10.270850778196136,6.727919723288355,0.6871619472300501,0.6550498949484277,34.49501050515723,0.0293495712606744,0.0003891840603895,98.67397020238259,1162.5207141041756,5041.9023195281625,0.00023955156502717743,0.7172202545725261,False,False,64.17895969722537
BNCI2014_001,resampled_spectral_raw_power_s1,resampled,spectral,raw_power,1,6398,500,500,1.0,22,253,7.00240537723237,5.136840523570202,0.7758817259190476,0.7335822830640641,26.641771693593583,0.0118515652022794,0.0002792555223489,97.643724541167,1193.0251475423574,5623.511553509161,0.000202665292333369,0.6067823123755111,False,False,71.00195284757342
BNCI2014_001,resampled_spectral_raw_power_s1,resampled,spectral,raw_power,3,6398,500,500,1.0,22,253,10.198606317621376,6.790576299476322,0.7097991004743116,0.6658337510041362,33.41662489958638,0.0248914691208135,0.0003883058836137,98.4400041567293,1109.5296570565552,5066.203719703481,0.0002471978701694602,0.7401133837410476,False,False,65.02337925714292
BNCI2014_001,resampled_spectral_raw_power_s1,resampled,spectral,raw_power,8,6398,500,500,1.0,22,253,10.270850778196136,6.716917807024105,0.6873542611041035,0.6539787162796064,34.60212837203937,0.029477111968222,0.0003521152731753,98.8054621037675,1195.257068844512,5408.784685423598,0.00024091264096847537,0.7212953322410888,False,False,64.20333373172812
BNCI2014_001,resampled_spectral_raw_rooted_s1,resampled,spectral,raw_rooted,1,1788,500,500,1.0,22,253,7.00240537723237,5.02859318043548,0.7535454592477788,0.7181236888663222,28.187631113367786,0.011431575454152,0.0003069927994847,97.31451888922976,1213.101860601455,5150.611519347876,0.005275823397147988,3.1018221661706655,False,False,69.12688777586197
BNCI2014_001,resampled_spectral_raw_rooted_s1,resampled,spectral,raw_rooted,3,1788,500,500,1.0,22,253,10.198606317621376,6.266544788828846,0.6737984661525223,0.6144510920086573,38.55489079913426,0.0230715957997395,0.000406740963153,98.23704885139503,1177.3160099983215,4914.593416033313,0.005323435056285081,3.1298145549529424,False,False,59.68215805226077
BNCI2014_001,resampled_spectral_raw_rooted_s1,resampled,spectral,raw_rooted,8,1788,500,500,1.0,22,253,10.270850778196136,6.435392261684931,0.6689283590954053,0.6265685677516167,37.34314322483833,0.0263764776839862,0.0004073061415827,98.45579782690248,1192.3258618917316,5062.298665521666,0.0053957796814769485,3.172348230766417,False,False,61.112654602064154
BNCI2014_001,resampled_spectral_raw_rooted_s1,resampled,spectral,raw_rooted,1,3654,500,500,1.0,22,253,7.00240537723237,4.997113364768174,0.7529636990204457,0.7136281171346912,28.637188286530876,0.0123138744578976,0.0003172387176223,97.42372947923928,1232.2064361069351,5395.815850701183,0.005288062350708179,3.109017831109763,False,False,68.78654119270841
BNCI2014_001,resampled_spectral_raw_rooted_s1,resampled,spectral,raw_rooted,3,3654,500,500,1.0,22,253,10.198606317621376,6.372665675264441,0.6785498717317048,0.6248565222341811,37.51434777658189,0.0240373052474035,0.0003971296659233,98.34786111905701,1158.060944871977,4914.78885570541,0.005342999770653105,3.141317264602839,False,False,60.83351334247512
BNCI2014_001,resampled_spectral_raw_rooted_s1,resampled,spectral,raw_rooted,8,3654,500,500,1.0,22,253,10.270850778196136,6.407571866237752,0.6673648802164311,0.6238598928766746,37.61401071233254,0.0293495712606744,0.0003957416923306,98.6516270073735,1176.318635698408,4952.459443593398,0.005399670491672001,3.174635760200005,False,False,61.03761629504097
BNCI2014_001,resampled_spectral_raw_rooted_s1,resampled,spectral,raw_rooted,1,6398,500,500,1.0,22,253,7.00240537723237,5.063339001848389,0.7557176779221957,0.7230856725763601,27.69143274236399,0.0118515652022794,0.000298139092956,97.48439056050876,1212.531743105501,5226.410146569833,0.00527947231747436,3.103967480958316,False,False,69.79295781814477
BNCI2014_001,resampled_spectral_raw_rooted_s1,resampled,spectral,raw_rooted,3,6398,500,500,1.0,22,253,10.198606317621376,6.262314112254186,0.6747016726327453,0.6140362631150907,38.59637368849093,0.0248914691208135,0.0003750777293167,98.49314748158811,1190.0720752310008,4854.296047706157,0.005330907984772661,3.134208124161781,False,False,59.89677379309718
